# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 30.0
# ref_psi = 45.0
# ref_n = 1525
# V_c = 0.5
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
# current_model_type = ConstantCurrent
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
55.8600,143.316,44.2282,19.9687,0.0170204,-0.0825422,0.708404,2.74716,-0.37401,-0.00560053,0.00031384,0.0017214,0.00444659,0.00332483,-0.00332483,-0.0225128,0.0225128,1525,0.00334722,-0.00334722,-0.0225587,0.0225587,1525
55.8800,143.362,44.2581,19.973,0.0170193,-0.0825093,0.708493,2.74715,-0.374019,-0.00559833,0.000313331,0.00172068,0.0044416,0.00332038,-0.00332038,-0.0225036,0.0225036,1525,0.00334274,-0.00334274,-0.0225495,0.0225495,1525
55.9000,143.409,44.2881,19.9773,0.0170182,-0.0824764,0.708583,2.74713,-0.374028,-0.00559614,0.000312823,0.00171995,0.00443662,0.00331593,-0.00331593,-0.0224944,0.0224944,1525,0.00333827,-0.00333827,-0.0225404,0.0225404,1525
55.9200,143.455,44.318,19.9816,0.017017,-0.0824436,0.708673,2.74712,-0.374036,-0.00559394,0.000312316,0.00171923,0.00443164,0.0033115,-0.0033115,-0.0224852,0.0224852,1525,0.0033338,-0.0033338,-0.0225312,0.0225312,1525
55.9400,143.502,44.348,19.9859,0.0170159,-0.0824107,0.708762,2.7471,-0.374045,-0.00559174,0.000311809,0.00171851,0.00442667,0.00330707,-0.00330707,-0.0224761,0.0224761,1525,0.00332934,-0.00332934,-0.022522,0.022522,1525
55.9600,143.548,44.378,19.9902,0.0170148,-0.0823779,0.708851,2.74709,-0.374054,-0.00558955,0.000311303,0.00171778,0.00442171,0.00330264,-0.00330264,-0.0224669,0.0224669,1525,0.00332488,-0.00332488,-0.0225128,0.0225128,1525
55.9800,143.595,44.408,19.9945,0.0170137,-0.082345,0.70894,2.74707,-0.374063,-0.00558735,0.000310798,0.00171706,0.00441674,0.00329822,-0.00329822,-0.0224577,0.0224577,1525,0.00332044,-0.00332044,-0.0225036,0.0225036,1525
56.0000,143.641,44.438,19.9987,0.0170125,-0.0823122,0.70903,2.74706,-0.374071,-0.00558516,0.000310294,0.00171634,0.00441179,0.00329381,-0.00329381,-0.0224486,0.0224486,1525,0.00331599,-0.00331599,-0.0224944,0.0224944,1525
56.0200,143.687,44.4679,20.003,0.0170114,-0.0822794,0.709119,2.74704,-0.37408,-0.00558297,0.00030979,0.00171561,0.00440684,0.0032894,-0.0032894,-0.0224394,0.0224394,1525,0.00331156,-0.00331156,-0.0224853,0.0224853,1525
56.0400,143.734,44.4979,20.0073,0.0170103,-0.0822466,0.709207,2.74703,-0.374088,-0.00558078,0.000309288,0.00171489,0.00440189,0.00328499,-0.00328499,-0.0224303,0.0224303,1525,0.00330712,-0.00330712,-0.0224761,0.0224761,1525
56.0600,143.78,44.5279,20.0116,0.0170092,-0.0822138,0.709296,2.74701,-0.374097,-0.00557858,0.000308786,0.00171417,0.00439695,0.0032806,-0.0032806,-0.0224212,0.0224212,1525,0.0033027,-0.0033027,-0.0224669,0.0224669,1525
56.0800,143.827,44.5579,20.0159,0.0170081,-0.0821811,0.709385,2.747,-0.374106,-0.00557639,0.000308285,0.00171345,0.00439201,0.00327621,-0.00327621,-0.022412,0.022412,1525,0.00329828,-0.00329828,-0.0224578,0.0224578,1525
56.1000,143.873,44.5879,20.0201,0.0170069,-0.0821483,0.709474,2.74698,-0.374114,-0.0055742,0.000307784,0.00171273,0.00438708,0.00327182,-0.00327182,-0.0224029,0.0224029,1525,0.00329386,-0.00329386,-0.0224486,0.0224486,1525
56.1200,143.92,44.6179,20.0244,0.0170058,-0.0821156,0.709562,2.74697,-0.374123,-0.00557202,0.000307285,0.001712,0.00438216,0.00326744,-0.00326744,-0.0223937,0.0223937,1525,0.00328945,-0.00328945,-0.0224395,0.0224395,1525
56.1400,143.966,44.6479,20.0287,0.0170047,-0.0820828,0.709651,2.74695,-0.374131,-0.00556983,0.000306786,0.00171128,0.00437724,0.00326307,-0.00326307,-0.0223846,0.0223846,1525,0.00328505,-0.00328505,-0.0224303,0.0224303,1525
56.1600,144.012,44.678,20.0329,0.0170036,-0.0820501,0.709739,2.74694,-0.37414,-0.00556764,0.000306288,0.00171056,0.00437232,0.0032587,-0.0032587,-0.0223755,0.0223755,1525,0.00328065,-0.00328065,-0.0224212,0.0224212,1525
56.1800,144.059,44.708,20.0372,0.0170025,-0.0820174,0.709827,2.74692,-0.374148,-0.00556546,0.00030579,0.00170984,0.00436741,0.00325433,-0.00325433,-0.0223664,0.0223664,1525,0.00327626,-0.00327626,-0.0224121,0.0224121,1525
56.2000,144.105,44.738,20.0415,0.0170014,-0.0819847,0.709915,2.74691,-0.374156,-0.00556327,0.000305294,0.00170912,0.0043625,0.00324998,-0.00324998,-0.0223573,0.0223573,1525,0.00327188,-0.00327188,-0.0224029,0.0224029,1525
56.2200,144.152,44.768,20.0457,0.0170003,-0.081952,0.710003,2.74689,-0.374165,-0.00556109,0.000304798,0.0017084,0.0043576,0.00324563,-0.00324563,-0.0223481,0.0223481,1525,0.0032675,-0.0032675,-0.0223938,0.0223938,1525
56.2400,144.198,44.7981,20.05,0.0169991,-0.0819194,0.710091,2.74688,-0.374173,-0.0055589,0.000304303,0.00170769,0.00435271,0.00324128,-0.00324128,-0.022339,0.022339,1525,0.00326312,-0.00326312,-0.0223847,0.0223847,1525
56.2600,144.245,44.8281,20.0542,0.016998,-0.0818867,0.710179,2.74686,-0.374181,-0.00555672,0.000303808,0.00170697,0.00434781,0.00323694,-0.00323694,-0.0223299,0.0223299,1525,0.00325875,-0.00325875,-0.0223755,0.0223755,1525
56.2800,144.291,44.8581,20.0585,0.0169969,-0.0818541,0.710267,2.74685,-0.37419,-0.00555454,0.000303315,0.00170625,0.00434293,0.00323261,-0.00323261,-0.0223208,0.0223208,1525,0.00325439,-0.00325439,-0.0223664,0.0223664,1525
56.3000,144.337,44.8882,20.0627,0.0169958,-0.0818214,0.710354,2.74683,-0.374198,-0.00555236,0.000302822,0.00170553,0.00433805,0.00322828,-0.00322828,-0.0223117,0.0223117,1525,0.00325003,-0.00325003,-0.0223573,0.0223573,1525
56.3200,144.384,44.9182,20.067,0.0169947,-0.0817888,0.710442,2.74682,-0.374206,-0.00555017,0.00030233,0.00170481,0.00433317,0.00322395,-0.00322395,-0.0223026,0.0223026,1525,0.00324568,-0.00324568,-0.0223482,0.0223482,1525
56.3400,144.43,44.9483,20.0713,0.0169936,-0.0817562,0.710529,2.7468,-0.374214,-0.005548,0.000301838,0.00170409,0.0043283,0.00321964,-0.00321964,-0.0222935,0.0222935,1525,0.00324134,-0.00324134,-0.0223391,0.0223391,1525
56.3600,144.477,44.9783,20.0755,0.0169925,-0.0817236,0.710617,2.74679,-0.374222,-0.00554582,0.000301348,0.00170338,0.00432343,0.00321533,-0.00321533,-0.0222845,0.0222845,1525,0.003237,-0.003237,-0.02233,0.02233,1525
56.3800,144.523,45.0084,20.0797,0.0169914,-0.081691,0.710704,2.74677,-0.37423,-0.00554364,0.000300858,0.00170266,0.00431857,0.00321102,-0.00321102,-0.0222754,0.0222754,1525,0.00323266,-0.00323266,-0.0223209,0.0223209,1525
56.4000,144.569,45.0384,20.084,0.0169903,-0.0816585,0.710791,2.74676,-0.374239,-0.00554146,0.000300369,0.00170194,0.00431372,0.00320672,-0.00320672,-0.0222663,0.0222663,1525,0.00322833,-0.00322833,-0.0223118,0.0223118,1525
56.4200,144.616,45.0685,20.0882,0.0169892,-0.0816259,0.710878,2.74674,-0.374247,-0.00553928,0.000299881,0.00170123,0.00430887,0.00320242,-0.00320242,-0.0222572,0.0222572,1525,0.00322401,-0.00322401,-0.0223027,0.0223027,1525
56.4400,144.662,45.0986,20.0925,0.0169881,-0.0815934,0.710965,2.74673,-0.374255,-0.00553711,0.000299393,0.00170051,0.00430402,0.00319813,-0.00319813,-0.0222482,0.0222482,1525,0.00321969,-0.00321969,-0.0222936,0.0222936,1525
56.4600,144.709,45.1286,20.0967,0.016987,-0.0815608,0.711052,2.74671,-0.374263,-0.00553493,0.000298906,0.00169979,0.00429918,0.00319385,-0.00319385,-0.0222391,0.0222391,1525,0.00321538,-0.00321538,-0.0222845,0.0222845,1525
56.4800,144.755,45.1587,20.101,0.0169859,-0.0815283,0.711138,2.7467,-0.374271,-0.00553276,0.00029842,0.00169908,0.00429434,0.00318957,-0.00318957,-0.02223,0.02223,1525,0.00321108,-0.00321108,-0.0222754,0.0222754,1525
56.5000,144.801,45.1888,20.1052,0.0169848,-0.0814958,0.711225,2.74668,-0.374279,-0.00553059,0.000297935,0.00169836,0.00428951,0.0031853,-0.0031853,-0.022221,0.022221,1525,0.00320677,-0.00320677,-0.0222663,0.0222663,1525
56.5200,144.848,45.2189,20.1094,0.0169837,-0.0814633,0.711312,2.74667,-0.374287,-0.00552841,0.00029745,0.00169765,0.00428469,0.00318103,-0.00318103,-0.0222119,0.0222119,1525,0.00320248,-0.00320248,-0.0222573,0.0222573,1525
56.5400,144.894,45.249,20.1137,0.0169826,-0.0814308,0.711398,2.74665,-0.374295,-0.00552624,0.000296966,0.00169693,0.00427986,0.00317677,-0.00317677,-0.0222029,0.0222029,1525,0.00319819,-0.00319819,-0.0222482,0.0222482,1525
56.5600,144.94,45.2791,20.1179,0.0169815,-0.0813984,0.711484,2.74664,-0.374302,-0.00552407,0.000296483,0.00169622,0.00427505,0.00317252,-0.00317252,-0.0221938,0.0221938,1525,0.00319391,-0.00319391,-0.0222391,0.0222391,1525
56.5800,144.987,45.3092,20.1221,0.0169804,-0.0813659,0.711571,2.74662,-0.37431,-0.0055219,0.000296001,0.0016955,0.00427024,0.00316827,-0.00316827,-0.0221848,0.0221848,1525,0.00318963,-0.00318963,-0.0222301,0.0222301,1525
56.6000,145.033,45.3393,20.1264,0.0169793,-0.0813335,0.711657,2.74661,-0.374318,-0.00551973,0.000295519,0.00169479,0.00426543,0.00316402,-0.00316402,-0.0221757,0.0221757,1525,0.00318536,-0.00318536,-0.022221,0.022221,1525
56.6200,145.08,45.3694,20.1306,0.0169782,-0.081301,0.711743,2.74659,-0.374326,-0.00551756,0.000295038,0.00169408,0.00426063,0.00315978,-0.00315978,-0.0221667,0.0221667,1525,0.00318109,-0.00318109,-0.0222119,0.0222119,1525
56.6400,145.126,45.3995,20.1348,0.0169771,-0.0812686,0.711829,2.74658,-0.374334,-0.0055154,0.000294558,0.00169336,0.00425583,0.00315555,-0.00315555,-0.0221576,0.0221576,1525,0.00317683,-0.00317683,-0.0222029,0.0222029,1525
56.6600,145.172,45.4296,20.139,0.0169761,-0.0812362,0.711915,2.74656,-0.374341,-0.00551323,0.000294079,0.00169265,0.00425104,0.00315132,-0.00315132,-0.0221486,0.0221486,1525,0.00317257,-0.00317257,-0.0221938,0.0221938,1525
56.6800,145.219,45.4597,20.1432,0.016975,-0.0812038,0.712,2.74655,-0.374349,-0.00551106,0.0002936,0.00169194,0.00424625,0.0031471,-0.0031471,-0.0221396,0.0221396,1525,0.00316832,-0.00316832,-0.0221848,0.0221848,1525
56.7000,145.265,45.4898,20.1475,0.0169739,-0.0811714,0.712086,2.74654,-0.374357,-0.0055089,0.000293122,0.00169123,0.00424147,0.00314288,-0.00314288,-0.0221306,0.0221306,1525,0.00316408,-0.00316408,-0.0221758,0.0221758,1525
56.7200,145.311,45.5199,20.1517,0.0169728,-0.0811391,0.712172,2.74652,-0.374364,-0.00550674,0.000292645,0.00169051,0.0042367,0.00313867,-0.00313867,-0.0221216,0.0221216,1525,0.00315984,-0.00315984,-0.0221667,0.0221667,1525
56.7400,145.358,45.55,20.1559,0.0169717,-0.0811067,0.712257,2.74651,-0.374372,-0.00550457,0.000292168,0.0016898,0.00423192,0.00313446,-0.00313446,-0.0221125,0.0221125,1525,0.0031556,-0.0031556,-0.0221577,0.0221577,1525
56.7600,145.404,45.5802,20.1601,0.0169706,-0.0810744,0.712343,2.74649,-0.37438,-0.00550241,0.000291692,0.00168909,0.00422716,0.00313026,-0.00313026,-0.0221035,0.0221035,1525,0.00315138,-0.00315138,-0.0221487,0.0221487,1525
56.7800,145.45,45.6103,20.1643,0.0169695,-0.081042,0.712428,2.74648,-0.374387,-0.00550025,0.000291217,0.00168838,0.00422239,0.00312607,-0.00312607,-0.0220945,0.0220945,1525,0.00314715,-0.00314715,-0.0221396,0.0221396,1525
56.8000,145.497,45.6404,20.1685,0.0169685,-0.0810097,0.712513,2.74646,-0.374395,-0.00549809,0.000290743,0.00168767,0.00421764,0.00312188,-0.00312188,-0.0220855,0.0220855,1525,0.00314294,-0.00314294,-0.0221306,0.0221306,1525
56.8200,145.543,45.6706,20.1727,0.0169674,-0.0809774,0.712598,2.74645,-0.374402,-0.00549593,0.00029027,0.00168696,0.00421288,0.00311769,-0.00311769,-0.0220765,0.0220765,1525,0.00313872,-0.00313872,-0.0221216,0.0221216,1525
56.8400,145.589,45.7007,20.1769,0.0169663,-0.0809451,0.712683,2.74643,-0.37441,-0.00549377,0.000289797,0.00168625,0.00420814,0.00311351,-0.00311351,-0.0220675,0.0220675,1525,0.00313452,-0.00313452,-0.0221126,0.0221126,1525
56.8600,145.636,45.7309,20.1812,0.0169652,-0.0809129,0.712768,2.74642,-0.374417,-0.00549161,0.000289325,0.00168554,0.00420339,0.00310934,-0.00310934,-0.0220585,0.0220585,1525,0.00313032,-0.00313032,-0.0221036,0.0221036,1525
56.8800,145.682,45.761,20.1854,0.0169641,-0.0808806,0.712853,2.7464,-0.374425,-0.00548945,0.000288853,0.00168483,0.00419866,0.00310517,-0.00310517,-0.0220495,0.0220495,1525,0.00312612,-0.00312612,-0.0220946,0.0220946,1525
56.9000,145.728,45.7912,20.1896,0.0169631,-0.0808483,0.712938,2.74639,-0.374432,-0.00548729,0.000288382,0.00168412,0.00419392,0.00310101,-0.00310101,-0.0220406,0.0220406,1525,0.00312193,-0.00312193,-0.0220856,0.0220856,1525
56.9200,145.775,45.8213,20.1938,0.016962,-0.0808161,0.713022,2.74638,-0.374439,-0.00548514,0.000287912,0.00168341,0.0041892,0.00309686,-0.00309686,-0.0220316,0.0220316,1525,0.00311775,-0.00311775,-0.0220766,0.0220766,1525
56.9400,145.821,45.8515,20.198,0.0169609,-0.0807839,0.713107,2.74636,-0.374447,-0.00548298,0.000287443,0.0016827,0.00418447,0.0030927,-0.0030927,-0.0220226,0.0220226,1525,0.00311357,-0.00311357,-0.0220676,0.0220676,1525
56.9600,145.867,45.8817,20.2022,0.0169598,-0.0807516,0.713191,2.74635,-0.374454,-0.00548083,0.000286975,0.00168199,0.00417976,0.00308856,-0.00308856,-0.0220136,0.0220136,1525,0.0031094,-0.0031094,-0.0220586,0.0220586,1525
56.9800,145.914,45.9118,20.2064,0.0169588,-0.0807194,0.713276,2.74633,-0.374461,-0.00547867,0.000286507,0.00168129,0.00417504,0.00308442,-0.00308442,-0.0220047,0.0220047,1525,0.00310523,-0.00310523,-0.0220496,0.0220496,1525
57.0000,145.96,45.942,20.2105,0.0169577,-0.0806872,0.71336,2.74632,-0.374469,-0.00547652,0.00028604,0.00168058,0.00417033,0.00308028,-0.00308028,-0.0219957,0.0219957,1525,0.00310107,-0.00310107,-0.0220406,0.0220406,1525
57.0200,146.006,45.9722,20.2147,0.0169566,-0.0806551,0.713444,2.7463,-0.374476,-0.00547437,0.000285573,0.00167987,0.00416563,0.00307615,-0.00307615,-0.0219867,0.0219867,1525,0.00309691,-0.00309691,-0.0220316,0.0220316,1525
57.0400,146.053,46.0024,20.2189,0.0169556,-0.0806229,0.713528,2.74629,-0.374483,-0.00547222,0.000285108,0.00167916,0.00416093,0.00307203,-0.00307203,-0.0219778,0.0219778,1525,0.00309276,-0.00309276,-0.0220226,0.0220226,1525
57.0600,146.099,46.0325,20.2231,0.0169545,-0.0805907,0.713612,2.74627,-0.37449,-0.00547007,0.000284643,0.00167846,0.00415624,0.00306791,-0.00306791,-0.0219688,0.0219688,1525,0.00308861,-0.00308861,-0.0220137,0.0220137,1525
57.0800,146.145,46.0627,20.2273,0.0169534,-0.0805586,0.713696,2.74626,-0.374498,-0.00546792,0.000284179,0.00167775,0.00415155,0.0030638,-0.0030638,-0.0219599,0.0219599,1525,0.00308447,-0.00308447,-0.0220047,0.0220047,1525
57.1000,146.191,46.0929,20.2315,0.0169524,-0.0805265,0.71378,2.74625,-0.374505,-0.00546577,0.000283715,0.00167704,0.00414686,0.00305969,-0.00305969,-0.0219509,0.0219509,1525,0.00308034,-0.00308034,-0.0219957,0.0219957,1525
57.1200,146.238,46.1231,20.2357,0.0169513,-0.0804944,0.713863,2.74623,-0.374512,-0.00546362,0.000283252,0.00167634,0.00414218,0.00305559,-0.00305559,-0.021942,0.021942,1525,0.00307621,-0.00307621,-0.0219868,0.0219868,1525
57.1400,146.284,46.1533,20.2398,0.0169502,-0.0804622,0.713947,2.74622,-0.374519,-0.00546147,0.00028279,0.00167563,0.00413751,0.00305149,-0.00305149,-0.021933,0.021933,1525,0.00307208,-0.00307208,-0.0219778,0.0219778,1525
57.1600,146.33,46.1835,20.244,0.0169492,-0.0804302,0.71403,2.7462,-0.374526,-0.00545933,0.000282329,0.00167493,0.00413284,0.0030474,-0.0030474,-0.0219241,0.0219241,1525,0.00306796,-0.00306796,-0.0219689,0.0219689,1525
57.1800,146.377,46.2137,20.2482,0.0169481,-0.0803981,0.714114,2.74619,-0.374533,-0.00545718,0.000281868,0.00167422,0.00412818,0.00304331,-0.00304331,-0.0219152,0.0219152,1525,0.00306385,-0.00306385,-0.0219599,0.0219599,1525
57.2000,146.423,46.2439,20.2524,0.016947,-0.080366,0.714197,2.74617,-0.37454,-0.00545504,0.000281408,0.00167352,0.00412352,0.00303923,-0.00303923,-0.0219063,0.0219063,1525,0.00305974,-0.00305974,-0.021951,0.021951,1525
57.2200,146.469,46.2742,20.2566,0.016946,-0.080334,0.71428,2.74616,-0.374547,-0.00545289,0.000280949,0.00167281,0.00411886,0.00303515,-0.00303515,-0.0218973,0.0218973,1525,0.00305564,-0.00305564,-0.021942,0.021942,1525
57.2400,146.515,46.3044,20.2607,0.0169449,-0.0803019,0.714363,2.74615,-0.374554,-0.00545075,0.000280491,0.00167211,0.00411421,0.00303108,-0.00303108,-0.0218884,0.0218884,1525,0.00305154,-0.00305154,-0.0219331,0.0219331,1525
57.2600,146.562,46.3346,20.2649,0.0169439,-0.0802699,0.714446,2.74613,-0.374561,-0.00544861,0.000280033,0.00167141,0.00410956,0.00302702,-0.00302702,-0.0218795,0.0218795,1525,0.00304745,-0.00304745,-0.0219241,0.0219241,1525
57.2800,146.608,46.3648,20.2691,0.0169428,-0.0802379,0.714529,2.74612,-0.374568,-0.00544646,0.000279576,0.0016707,0.00410492,0.00302296,-0.00302296,-0.0218706,0.0218706,1525,0.00304337,-0.00304337,-0.0219152,0.0219152,1525
57.3000,146.654,46.395,20.2732,0.0169417,-0.0802059,0.714612,2.7461,-0.374575,-0.00544432,0.000279119,0.00167,0.00410029,0.00301891,-0.00301891,-0.0218617,0.0218617,1525,0.00303928,-0.00303928,-0.0219063,0.0219063,1525
57.3200,146.701,46.4253,20.2774,0.0169407,-0.0801739,0.714695,2.74609,-0.374582,-0.00544218,0.000278663,0.0016693,0.00409566,0.00301486,-0.00301486,-0.0218528,0.0218528,1525,0.00303521,-0.00303521,-0.0218974,0.0218974,1525
57.3400,146.747,46.4555,20.2816,0.0169396,-0.0801419,0.714777,2.74608,-0.374589,-0.00544004,0.000278208,0.00166859,0.00409103,0.00301081,-0.00301081,-0.0218439,0.0218439,1525,0.00303114,-0.00303114,-0.0218884,0.0218884,1525
57.3600,146.793,46.4858,20.2857,0.0169386,-0.0801099,0.71486,2.74606,-0.374595,-0.0054379,0.000277754,0.00166789,0.00408641,0.00300677,-0.00300677,-0.021835,0.021835,1525,0.00302707,-0.00302707,-0.0218795,0.0218795,1525
57.3800,146.839,46.516,20.2899,0.0169375,-0.080078,0.714942,2.74605,-0.374602,-0.00543577,0.0002773,0.00166719,0.00408179,0.00300274,-0.00300274,-0.0218261,0.0218261,1525,0.00302301,-0.00302301,-0.0218706,0.0218706,1525
57.4000,146.886,46.5462,20.294,0.0169365,-0.080046,0.715025,2.74603,-0.374609,-0.00543363,0.000276847,0.00166649,0.00407718,0.00299871,-0.00299871,-0.0218172,0.0218172,1525,0.00301896,-0.00301896,-0.0218617,0.0218617,1525
57.4200,146.932,46.5765,20.2982,0.0169354,-0.0800141,0.715107,2.74602,-0.374616,-0.00543149,0.000276395,0.00166578,0.00407257,0.00299469,-0.00299469,-0.0218083,0.0218083,1525,0.00301491,-0.00301491,-0.0218528,0.0218528,1525
57.4400,146.978,46.6067,20.3024,0.0169344,-0.0799822,0.715189,2.746,-0.374622,-0.00542936,0.000275944,0.00166508,0.00406797,0.00299067,-0.00299067,-0.0217994,0.0217994,1525,0.00301087,-0.00301087,-0.0218439,0.0218439,1525
57.4600,147.024,46.637,20.3065,0.0169333,-0.0799503,0.715271,2.74599,-0.374629,-0.00542722,0.000275493,0.00166438,0.00406337,0.00298666,-0.00298666,-0.0217905,0.0217905,1525,0.00300683,-0.00300683,-0.021835,0.021835,1525
57.4800,147.071,46.6673,20.3107,0.0169323,-0.0799184,0.715353,2.74598,-0.374636,-0.00542509,0.000275043,0.00166368,0.00405878,0.00298266,-0.00298266,-0.0217817,0.0217817,1525,0.00300279,-0.00300279,-0.0218261,0.0218261,1525
57.5000,147.117,46.6975,20.3148,0.0169312,-0.0798865,0.715435,2.74596,-0.374642,-0.00542296,0.000274593,0.00166298,0.00405419,0.00297865,-0.00297865,-0.0217728,0.0217728,1525,0.00299877,-0.00299877,-0.0218172,0.0218172,1525
57.5200,147.163,46.7278,20.319,0.0169302,-0.0798546,0.715517,2.74595,-0.374649,-0.00542083,0.000274145,0.00166228,0.00404961,0.00297466,-0.00297466,-0.0217639,0.0217639,1525,0.00299474,-0.00299474,-0.0218083,0.0218083,1525
57.5400,147.209,46.7581,20.3231,0.0169292,-0.0798228,0.715599,2.74593,-0.374655,-0.00541869,0.000273696,0.00166158,0.00404503,0.00297067,-0.00297067,-0.0217551,0.0217551,1525,0.00299073,-0.00299073,-0.0217994,0.0217994,1525
57.5600,147.256,46.7883,20.3272,0.0169281,-0.0797909,0.71568,2.74592,-0.374662,-0.00541656,0.000273249,0.00166088,0.00404046,0.00296668,-0.00296668,-0.0217462,0.0217462,1525,0.00298671,-0.00298671,-0.0217906,0.0217906,1525
57.5800,147.302,46.8186,20.3314,0.0169271,-0.0797591,0.715762,2.74591,-0.374669,-0.00541443,0.000272802,0.00166018,0.00403589,0.0029627,-0.0029627,-0.0217373,0.0217373,1525,0.00298271,-0.00298271,-0.0217817,0.0217817,1525
57.6000,147.348,46.8489,20.3355,0.016926,-0.0797273,0.715843,2.74589,-0.374675,-0.00541231,0.000272356,0.00165948,0.00403132,0.00295873,-0.00295873,-0.0217285,0.0217285,1525,0.00297871,-0.00297871,-0.0217728,0.0217728,1525
57.6200,147.394,46.8792,20.3397,0.016925,-0.0796954,0.715925,2.74588,-0.374681,-0.00541018,0.000271911,0.00165879,0.00402676,0.00295476,-0.00295476,-0.0217196,0.0217196,1525,0.00297471,-0.00297471,-0.021764,0.021764,1525
57.6400,147.441,46.9095,20.3438,0.0169239,-0.0796637,0.716006,2.74587,-0.374688,-0.00540805,0.000271467,0.00165809,0.00402221,0.00295079,-0.00295079,-0.0217108,0.0217108,1525,0.00297072,-0.00297072,-0.0217551,0.0217551,1525
57.6600,147.487,46.9398,20.3479,0.0169229,-0.0796319,0.716087,2.74585,-0.374694,-0.00540592,0.000271023,0.00165739,0.00401766,0.00294683,-0.00294683,-0.0217019,0.0217019,1525,0.00296673,-0.00296673,-0.0217462,0.0217462,1525
57.6800,147.533,46.9701,20.3521,0.0169219,-0.0796001,0.716168,2.74584,-0.374701,-0.0054038,0.000270579,0.00165669,0.00401311,0.00294288,-0.00294288,-0.0216931,0.0216931,1525,0.00296275,-0.00296275,-0.0217374,0.0217374,1525
57.7000,147.579,47.0004,20.3562,0.0169208,-0.0795683,0.716249,2.74582,-0.374707,-0.00540167,0.000270137,0.00165599,0.00400857,0.00293893,-0.00293893,-0.0216843,0.0216843,1525,0.00295878,-0.00295878,-0.0217285,0.0217285,1525
57.7200,147.626,47.0307,20.3603,0.0169198,-0.0795366,0.71633,2.74581,-0.374713,-0.00539955,0.000269695,0.0016553,0.00400404,0.00293498,-0.00293498,-0.0216754,0.0216754,1525,0.00295481,-0.00295481,-0.0217197,0.0217197,1525
57.7400,147.672,47.061,20.3645,0.0169188,-0.0795049,0.716411,2.7458,-0.37472,-0.00539743,0.000269254,0.0016546,0.00399951,0.00293105,-0.00293105,-0.0216666,0.0216666,1525,0.00295084,-0.00295084,-0.0217108,0.0217108,1525
57.7600,147.718,47.0913,20.3686,0.0169177,-0.0794731,0.716491,2.74578,-0.374726,-0.0053953,0.000268813,0.0016539,0.00399498,0.00292711,-0.00292711,-0.0216578,0.0216578,1525,0.00294688,-0.00294688,-0.021702,0.021702,1525
57.7800,147.764,47.1216,20.3727,0.0169167,-0.0794414,0.716572,2.74577,-0.374732,-0.00539318,0.000268373,0.00165321,0.00399046,0.00292318,-0.00292318,-0.021649,0.021649,1525,0.00294293,-0.00294293,-0.0216931,0.0216931,1525
57.8000,147.81,47.1519,20.3768,0.0169157,-0.0794097,0.716653,2.74575,-0.374739,-0.00539106,0.000267934,0.00165251,0.00398594,0.00291926,-0.00291926,-0.0216401,0.0216401,1525,0.00293898,-0.00293898,-0.0216843,0.0216843,1525
57.8200,147.857,47.1822,20.381,0.0169146,-0.079378,0.716733,2.74574,-0.374745,-0.00538894,0.000267496,0.00165182,0.00398143,0.00291534,-0.00291534,-0.0216313,0.0216313,1525,0.00293504,-0.00293504,-0.0216755,0.0216755,1525
57.8400,147.903,47.2126,20.3851,0.0169136,-0.0793464,0.716813,2.74573,-0.374751,-0.00538682,0.000267058,0.00165112,0.00397692,0.00291143,-0.00291143,-0.0216225,0.0216225,1525,0.0029311,-0.0029311,-0.0216666,0.0216666,1525
57.8600,147.949,47.2429,20.3892,0.0169126,-0.0793147,0.716894,2.74571,-0.374757,-0.0053847,0.000266621,0.00165043,0.00397242,0.00290752,-0.00290752,-0.0216137,0.0216137,1525,0.00292716,-0.00292716,-0.0216578,0.0216578,1525
57.8800,147.995,47.2732,20.3933,0.0169116,-0.0792831,0.716974,2.7457,-0.374763,-0.00538258,0.000266184,0.00164973,0.00396792,0.00290362,-0.00290362,-0.0216049,0.0216049,1525,0.00292324,-0.00292324,-0.021649,0.021649,1525
