# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 30.0
# ref_psi = 45.0
# ref_n = 1525
# V_c = 0.0
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
# current_model_type = LinearProfile
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
39.8400,97.3018,23.2914,15.8939,0.0188589,-0.116512,0.593793,2.68947,-0.24346,-0.0073561,0.00107247,0.00265875,0.0102968,0.00836784,-0.00836784,-0.0300497,0.0300497,1525,0.0084178,-0.0084178,-0.0301087,0.0301087,1525
39.8600,97.3489,23.3173,15.9,0.0188562,-0.116463,0.594001,2.68951,-0.243546,-0.00735346,0.0010709,0.0026574,0.0102871,0.00835789,-0.00835789,-0.0300379,0.0300379,1525,0.00840781,-0.00840781,-0.0300969,0.0300969,1525
39.8800,97.3959,23.3432,15.906,0.0188534,-0.116414,0.594209,2.68954,-0.243631,-0.00735081,0.00106932,0.00265605,0.0102773,0.00834795,-0.00834795,-0.0300262,0.0300262,1525,0.00839782,-0.00839782,-0.0300851,0.0300851,1525
39.9000,97.4429,23.3691,15.912,0.0188506,-0.116364,0.594416,2.68957,-0.243717,-0.00734817,0.00106775,0.0026547,0.0102675,0.00833802,-0.00833802,-0.0300144,0.0300144,1525,0.00838785,-0.00838785,-0.0300733,0.0300733,1525
39.9200,97.4899,23.395,15.918,0.0188478,-0.116315,0.594624,2.6896,-0.243803,-0.00734553,0.00106617,0.00265335,0.0102578,0.0083281,-0.0083281,-0.0300027,0.0300027,1525,0.00837788,-0.00837788,-0.0300615,0.0300615,1525
39.9400,97.5369,23.4209,15.924,0.0188451,-0.116266,0.594831,2.68964,-0.243889,-0.00734289,0.0010646,0.002652,0.010248,0.00831819,-0.00831819,-0.0299909,0.0299909,1525,0.00836793,-0.00836793,-0.0300498,0.0300498,1525
39.9600,97.584,23.4468,15.93,0.0188423,-0.116217,0.595038,2.68967,-0.243974,-0.00734025,0.00106304,0.00265065,0.0102383,0.00830828,-0.00830828,-0.0299792,0.0299792,1525,0.00835798,-0.00835798,-0.030038,0.030038,1525
39.9800,97.631,23.4727,15.936,0.0188395,-0.116168,0.595245,2.6897,-0.24406,-0.00733761,0.00106147,0.0026493,0.0102285,0.00829839,-0.00829839,-0.0299674,0.0299674,1525,0.00834804,-0.00834804,-0.0300262,0.0300262,1525
40.0000,97.678,23.4987,15.942,0.0188368,-0.116119,0.595452,2.68973,-0.244146,-0.00733497,0.00105991,0.00264796,0.0102188,0.0082885,-0.0082885,-0.0299557,0.0299557,1525,0.00833811,-0.00833811,-0.0300145,0.0300145,1525
40.0200,97.725,23.5246,15.948,0.018834,-0.11607,0.595659,2.68976,-0.244231,-0.00733234,0.00105834,0.00264661,0.0102091,0.00827862,-0.00827862,-0.029944,0.029944,1525,0.00832819,-0.00832819,-0.0300027,0.0300027,1525
40.0400,97.7719,23.5505,15.954,0.0188313,-0.116021,0.595865,2.6898,-0.244317,-0.0073297,0.00105678,0.00264526,0.0101993,0.00826875,-0.00826875,-0.0299322,0.0299322,1525,0.00831827,-0.00831827,-0.029991,0.029991,1525
40.0600,97.8189,23.5765,15.96,0.0188285,-0.115972,0.596071,2.68983,-0.244402,-0.00732706,0.00105522,0.00264392,0.0101896,0.00825889,-0.00825889,-0.0299205,0.0299205,1525,0.00830837,-0.00830837,-0.0299792,0.0299792,1525
40.0800,97.8659,23.6025,15.966,0.0188257,-0.115923,0.596277,2.68986,-0.244488,-0.00732443,0.00105367,0.00264258,0.0101799,0.00824904,-0.00824904,-0.0299088,0.0299088,1525,0.00829847,-0.00829847,-0.0299675,0.0299675,1525
40.1000,97.9129,23.6285,15.972,0.018823,-0.115874,0.596483,2.68989,-0.244573,-0.00732179,0.00105211,0.00264123,0.0101702,0.0082392,-0.0082392,-0.0298971,0.0298971,1525,0.00828859,-0.00828859,-0.0299557,0.0299557,1525
40.1200,97.9599,23.6544,15.9779,0.0188202,-0.115825,0.596688,2.68992,-0.244658,-0.00731916,0.00105056,0.00263989,0.0101605,0.00822936,-0.00822936,-0.0298854,0.0298854,1525,0.00827871,-0.00827871,-0.029944,0.029944,1525
40.1400,98.0069,23.6804,15.9839,0.0188175,-0.115776,0.596894,2.68996,-0.244744,-0.00731653,0.00104901,0.00263855,0.0101508,0.00821954,-0.00821954,-0.0298737,0.0298737,1525,0.00826884,-0.00826884,-0.0299323,0.0299323,1525
40.1600,98.0538,23.7065,15.9899,0.0188147,-0.115727,0.597099,2.68999,-0.244829,-0.0073139,0.00104746,0.00263721,0.0101411,0.00820972,-0.00820972,-0.029862,0.029862,1525,0.00825898,-0.00825898,-0.0299206,0.0299206,1525
40.1800,98.1008,23.7325,15.9959,0.018812,-0.115678,0.597304,2.69002,-0.244914,-0.00731126,0.00104591,0.00263587,0.0101314,0.00819991,-0.00819991,-0.0298503,0.0298503,1525,0.00824913,-0.00824913,-0.0299088,0.0299088,1525
40.2000,98.1478,23.7585,16.0018,0.0188092,-0.115629,0.597508,2.69005,-0.245,-0.00730863,0.00104437,0.00263453,0.0101218,0.00819011,-0.00819011,-0.0298386,0.0298386,1525,0.00823928,-0.00823928,-0.0298971,0.0298971,1525
40.2200,98.1947,23.7845,16.0078,0.0188065,-0.11558,0.597713,2.69008,-0.245085,-0.007306,0.00104283,0.0026332,0.0101121,0.00818032,-0.00818032,-0.0298269,0.0298269,1525,0.00822945,-0.00822945,-0.0298854,0.0298854,1525
40.2400,98.2417,23.8106,16.0138,0.0188038,-0.115531,0.597917,2.69012,-0.24517,-0.00730337,0.00104129,0.00263186,0.0101024,0.00817054,-0.00817054,-0.0298152,0.0298152,1525,0.00821962,-0.00821962,-0.0298737,0.0298737,1525
40.2600,98.2886,23.8366,16.0198,0.018801,-0.115483,0.598122,2.69015,-0.245255,-0.00730075,0.00103975,0.00263052,0.0100928,0.00816077,-0.00816077,-0.0298035,0.0298035,1525,0.00820981,-0.00820981,-0.029862,0.029862,1525
40.2800,98.3356,23.8627,16.0257,0.0187983,-0.115434,0.598326,2.69018,-0.24534,-0.00729812,0.00103821,0.00262919,0.0100831,0.008151,-0.008151,-0.0297919,0.0297919,1525,0.0082,-0.0082,-0.0298503,0.0298503,1525
40.3000,98.3825,23.8887,16.0317,0.0187955,-0.115385,0.598529,2.69021,-0.245425,-0.00729549,0.00103667,0.00262786,0.0100735,0.00814125,-0.00814125,-0.0297802,0.0297802,1525,0.0081902,-0.0081902,-0.0298386,0.0298386,1525
40.3200,98.4295,23.9148,16.0376,0.0187928,-0.115336,0.598733,2.69024,-0.24551,-0.00729286,0.00103514,0.00262652,0.0100638,0.0081315,-0.0081315,-0.0297685,0.0297685,1525,0.00818041,-0.00818041,-0.0298269,0.0298269,1525
40.3400,98.4764,23.9409,16.0436,0.0187901,-0.115288,0.598936,2.69028,-0.245595,-0.00729024,0.00103361,0.00262519,0.0100542,0.00812176,-0.00812176,-0.0297569,0.0297569,1525,0.00817063,-0.00817063,-0.0298153,0.0298153,1525
40.3600,98.5234,23.967,16.0495,0.0187873,-0.115239,0.599139,2.69031,-0.24568,-0.00728761,0.00103208,0.00262386,0.0100446,0.00811203,-0.00811203,-0.0297452,0.0297452,1525,0.00816085,-0.00816085,-0.0298036,0.0298036,1525
40.3800,98.5703,23.9931,16.0555,0.0187846,-0.11519,0.599342,2.69034,-0.245764,-0.00728499,0.00103055,0.00262253,0.010035,0.00810231,-0.00810231,-0.0297336,0.0297336,1525,0.00815109,-0.00815109,-0.0297919,0.0297919,1525
40.4000,98.6172,24.0192,16.0614,0.0187819,-0.115142,0.599545,2.69037,-0.245849,-0.00728237,0.00102903,0.0026212,0.0100253,0.0080926,-0.0080926,-0.0297219,0.0297219,1525,0.00814134,-0.00814134,-0.0297802,0.0297802,1525
40.4200,98.6641,24.0453,16.0674,0.0187792,-0.115093,0.599748,2.6904,-0.245934,-0.00727974,0.0010275,0.00261987,0.0100157,0.0080829,-0.0080829,-0.0297103,0.0297103,1525,0.00813159,-0.00813159,-0.0297686,0.0297686,1525
40.4400,98.7111,24.0714,16.0733,0.0187764,-0.115044,0.59995,2.69043,-0.246019,-0.00727712,0.00102598,0.00261854,0.0100061,0.00807321,-0.00807321,-0.0296986,0.0296986,1525,0.00812185,-0.00812185,-0.0297569,0.0297569,1525
40.4600,98.758,24.0976,16.0793,0.0187737,-0.114996,0.600152,2.69047,-0.246103,-0.0072745,0.00102446,0.00261721,0.00999653,0.00806352,-0.00806352,-0.029687,0.029687,1525,0.00811212,-0.00811212,-0.0297453,0.0297453,1525
40.4800,98.8049,24.1237,16.0852,0.018771,-0.114947,0.600355,2.6905,-0.246188,-0.00727188,0.00102294,0.00261588,0.00998693,0.00805385,-0.00805385,-0.0296754,0.0296754,1525,0.0081024,-0.0081024,-0.0297336,0.0297336,1525
40.5000,98.8518,24.1499,16.0911,0.0187683,-0.114899,0.600556,2.69053,-0.246272,-0.00726926,0.00102143,0.00261456,0.00997735,0.00804418,-0.00804418,-0.0296638,0.0296638,1525,0.00809269,-0.00809269,-0.029722,0.029722,1525
40.5200,98.8987,24.176,16.0971,0.0187655,-0.11485,0.600758,2.69056,-0.246357,-0.00726664,0.00101991,0.00261323,0.00996777,0.00803452,-0.00803452,-0.0296521,0.0296521,1525,0.00808299,-0.00808299,-0.0297103,0.0297103,1525
40.5400,98.9456,24.2022,16.103,0.0187628,-0.114802,0.600959,2.69059,-0.246441,-0.00726402,0.0010184,0.00261191,0.00995819,0.00802487,-0.00802487,-0.0296405,0.0296405,1525,0.0080733,-0.0080733,-0.0296987,0.0296987,1525
40.5600,98.9925,24.2284,16.1089,0.0187601,-0.114753,0.601161,2.69062,-0.246526,-0.00726141,0.00101689,0.00261058,0.00994863,0.00801523,-0.00801523,-0.0296289,0.0296289,1525,0.00806361,-0.00806361,-0.0296871,0.0296871,1525
40.5800,99.0394,24.2546,16.1149,0.0187574,-0.114705,0.601362,2.69065,-0.24661,-0.00725879,0.00101538,0.00260926,0.00993906,0.0080056,-0.0080056,-0.0296173,0.0296173,1525,0.00805394,-0.00805394,-0.0296754,0.0296754,1525
40.6000,99.0863,24.2808,16.1208,0.0187547,-0.114656,0.601563,2.69069,-0.246695,-0.00725617,0.00101388,0.00260794,0.00992951,0.00799598,-0.00799598,-0.0296057,0.0296057,1525,0.00804427,-0.00804427,-0.0296638,0.0296638,1525
40.6200,99.1332,24.307,16.1267,0.018752,-0.114608,0.601763,2.69072,-0.246779,-0.00725356,0.00101237,0.00260662,0.00991996,0.00798636,-0.00798636,-0.0295941,0.0295941,1525,0.00803461,-0.00803461,-0.0296522,0.0296522,1525
40.6400,99.1801,24.3332,16.1326,0.0187493,-0.114559,0.601964,2.69075,-0.246863,-0.00725094,0.00101087,0.0026053,0.00991041,0.00797676,-0.00797676,-0.0295825,0.0295825,1525,0.00802496,-0.00802496,-0.0296406,0.0296406,1525
40.6600,99.227,24.3594,16.1385,0.0187466,-0.114511,0.602164,2.69078,-0.246947,-0.00724833,0.00100937,0.00260398,0.00990088,0.00796716,-0.00796716,-0.0295709,0.0295709,1525,0.00801532,-0.00801532,-0.029629,0.029629,1525
40.6800,99.2738,24.3856,16.1444,0.0187439,-0.114463,0.602364,2.69081,-0.247032,-0.00724572,0.00100787,0.00260266,0.00989135,0.00795757,-0.00795757,-0.0295594,0.0295594,1525,0.00800569,-0.00800569,-0.0296174,0.0296174,1525
40.7000,99.3207,24.4119,16.1504,0.0187412,-0.114414,0.602564,2.69084,-0.247116,-0.0072431,0.00100637,0.00260134,0.00988182,0.00794799,-0.00794799,-0.0295478,0.0295478,1525,0.00799606,-0.00799606,-0.0296058,0.0296058,1525
40.7200,99.3676,24.4381,16.1563,0.0187385,-0.114366,0.602764,2.69087,-0.2472,-0.00724049,0.00100488,0.00260002,0.0098723,0.00793842,-0.00793842,-0.0295362,0.0295362,1525,0.00798645,-0.00798645,-0.0295942,0.0295942,1525
40.7400,99.4145,24.4644,16.1622,0.0187358,-0.114318,0.602963,2.69091,-0.247284,-0.00723788,0.00100339,0.00259871,0.00986279,0.00792886,-0.00792886,-0.0295246,0.0295246,1525,0.00797684,-0.00797684,-0.0295826,0.0295826,1525
40.7600,99.4613,24.4906,16.1681,0.0187331,-0.11427,0.603162,2.69094,-0.247368,-0.00723527,0.00100189,0.00259739,0.00985328,0.00791931,-0.00791931,-0.0295131,0.0295131,1525,0.00796725,-0.00796725,-0.029571,0.029571,1525
40.7800,99.5082,24.5169,16.174,0.0187304,-0.114221,0.603362,2.69097,-0.247452,-0.00723266,0.00100041,0.00259608,0.00984378,0.00790977,-0.00790977,-0.0295015,0.0295015,1525,0.00795766,-0.00795766,-0.0295594,0.0295594,1525
40.8000,99.555,24.5432,16.1799,0.0187277,-0.114173,0.60356,2.691,-0.247536,-0.00723005,0.000998918,0.00259476,0.00983428,0.00790023,-0.00790023,-0.02949,0.02949,1525,0.00794808,-0.00794808,-0.0295478,0.0295478,1525
40.8200,99.6019,24.5695,16.1858,0.018725,-0.114125,0.603759,2.69103,-0.24762,-0.00722744,0.000997433,0.00259345,0.0098248,0.0078907,-0.0078907,-0.0294784,0.0294784,1525,0.00793851,-0.00793851,-0.0295362,0.0295362,1525
40.8400,99.6488,24.5958,16.1917,0.0187223,-0.114077,0.603958,2.69106,-0.247704,-0.00722484,0.000995949,0.00259214,0.00981531,0.00788119,-0.00788119,-0.0294669,0.0294669,1525,0.00792895,-0.00792895,-0.0295247,0.0295247,1525
40.8600,99.6956,24.6221,16.1976,0.0187196,-0.114029,0.604156,2.69109,-0.247787,-0.00722223,0.000994467,0.00259083,0.00980584,0.00787168,-0.00787168,-0.0294553,0.0294553,1525,0.0079194,-0.0079194,-0.0295131,0.0295131,1525
40.8800,99.7424,24.6484,16.2034,0.0187169,-0.113981,0.604354,2.69112,-0.247871,-0.00721963,0.000992987,0.00258952,0.00979636,0.00786218,-0.00786218,-0.0294438,0.0294438,1525,0.00790985,-0.00790985,-0.0295016,0.0295016,1525
40.9000,99.7893,24.6747,16.2093,0.0187142,-0.113933,0.604552,2.69115,-0.247955,-0.00721702,0.00099151,0.00258821,0.0097869,0.00785269,-0.00785269,-0.0294322,0.0294322,1525,0.00790032,-0.00790032,-0.02949,0.02949,1525
40.9200,99.8361,24.7011,16.2152,0.0187116,-0.113884,0.60475,2.69119,-0.248039,-0.00721442,0.000990033,0.0025869,0.00977744,0.00784321,-0.00784321,-0.0294207,0.0294207,1525,0.00789079,-0.00789079,-0.0294784,0.0294784,1525
40.9400,99.883,24.7274,16.2211,0.0187089,-0.113836,0.604947,2.69122,-0.248122,-0.00721181,0.000988559,0.00258559,0.00976799,0.00783373,-0.00783373,-0.0294092,0.0294092,1525,0.00788128,-0.00788128,-0.0294669,0.0294669,1525
40.9600,99.9298,24.7538,16.227,0.0187062,-0.113788,0.605145,2.69125,-0.248206,-0.00720921,0.000987087,0.00258428,0.00975854,0.00782427,-0.00782427,-0.0293977,0.0293977,1525,0.00787177,-0.00787177,-0.0294554,0.0294554,1525
40.9800,99.9766,24.7801,16.2328,0.0187035,-0.11374,0.605342,2.69128,-0.248289,-0.00720661,0.000985617,0.00258297,0.0097491,0.00781481,-0.00781481,-0.0293861,0.0293861,1525,0.00786227,-0.00786227,-0.0294438,0.0294438,1525
41.0000,100.023,24.8065,16.2387,0.0187008,-0.113692,0.605539,2.69131,-0.248373,-0.00720401,0.000984148,0.00258167,0.00973967,0.00780537,-0.00780537,-0.0293746,0.0293746,1525,0.00785278,-0.00785278,-0.0294323,0.0294323,1525
41.0200,100.07,24.8328,16.2446,0.0186982,-0.113644,0.605736,2.69134,-0.248456,-0.00720141,0.000982681,0.00258036,0.00973024,0.00779593,-0.00779593,-0.0293631,0.0293631,1525,0.0078433,-0.0078433,-0.0294207,0.0294207,1525
41.0400,100.117,24.8592,16.2505,0.0186955,-0.113597,0.605932,2.69137,-0.24854,-0.00719881,0.000981217,0.00257906,0.00972082,0.0077865,-0.0077865,-0.0293516,0.0293516,1525,0.00783382,-0.00783382,-0.0294092,0.0294092,1525
41.0600,100.164,24.8856,16.2563,0.0186928,-0.113549,0.606129,2.6914,-0.248623,-0.00719621,0.000979754,0.00257776,0.0097114,0.00777708,-0.00777708,-0.0293401,0.0293401,1525,0.00782436,-0.00782436,-0.0293977,0.0293977,1525
41.0800,100.211,24.912,16.2622,0.0186902,-0.113501,0.606325,2.69143,-0.248707,-0.00719361,0.000978293,0.00257645,0.00970199,0.00776767,-0.00776767,-0.0293286,0.0293286,1525,0.0078149,-0.0078149,-0.0293862,0.0293862,1525
41.1000,100.257,24.9384,16.2681,0.0186875,-0.113453,0.606521,2.69146,-0.24879,-0.00719101,0.000976833,0.00257515,0.00969259,0.00775827,-0.00775827,-0.0293171,0.0293171,1525,0.00780546,-0.00780546,-0.0293747,0.0293747,1525
41.1200,100.304,24.9648,16.2739,0.0186848,-0.113405,0.606717,2.6915,-0.248873,-0.00718841,0.000975376,0.00257385,0.00968319,0.00774887,-0.00774887,-0.0293057,0.0293057,1525,0.00779602,-0.00779602,-0.0293632,0.0293632,1525
41.1400,100.351,24.9913,16.2798,0.0186822,-0.113357,0.606913,2.69153,-0.248956,-0.00718582,0.000973921,0.00257255,0.0096738,0.00773949,-0.00773949,-0.0292942,0.0292942,1525,0.00778659,-0.00778659,-0.0293517,0.0293517,1525
41.1600,100.398,25.0177,16.2856,0.0186795,-0.113309,0.607108,2.69156,-0.24904,-0.00718322,0.000972467,0.00257125,0.00966442,0.00773011,-0.00773011,-0.0292827,0.0292827,1525,0.00777717,-0.00777717,-0.0293402,0.0293402,1525
41.1800,100.445,25.0441,16.2915,0.0186769,-0.113262,0.607303,2.69159,-0.249123,-0.00718063,0.000971015,0.00256995,0.00965504,0.00772075,-0.00772075,-0.0292712,0.0292712,1525,0.00776776,-0.00776776,-0.0293287,0.0293287,1525
41.2000,100.491,25.0706,16.2973,0.0186742,-0.113214,0.607499,2.69162,-0.249206,-0.00717803,0.000969565,0.00256865,0.00964567,0.00771139,-0.00771139,-0.0292598,0.0292598,1525,0.00775835,-0.00775835,-0.0293172,0.0293172,1525
41.2200,100.538,25.097,16.3032,0.0186715,-0.113166,0.607693,2.69165,-0.249289,-0.00717544,0.000968117,0.00256736,0.0096363,0.00770204,-0.00770204,-0.0292483,0.0292483,1525,0.00774896,-0.00774896,-0.0293057,0.0293057,1525
41.2400,100.585,25.1235,16.309,0.0186689,-0.113118,0.607888,2.69168,-0.249372,-0.00717285,0.000966671,0.00256606,0.00962694,0.0076927,-0.0076927,-0.0292368,0.0292368,1525,0.00773958,-0.00773958,-0.0292942,0.0292942,1525
41.2600,100.632,25.15,16.3149,0.0186662,-0.113071,0.608083,2.69171,-0.249455,-0.00717026,0.000965227,0.00256477,0.00961759,0.00768336,-0.00768336,-0.0292254,0.0292254,1525,0.0077302,-0.0077302,-0.0292827,0.0292827,1525
41.2800,100.679,25.1765,16.3207,0.0186636,-0.113023,0.608277,2.69174,-0.249538,-0.00716766,0.000963785,0.00256347,0.00960824,0.00767404,-0.00767404,-0.0292139,0.0292139,1525,0.00772083,-0.00772083,-0.0292713,0.0292713,1525
41.3000,100.725,25.2029,16.3265,0.0186609,-0.112975,0.608471,2.69177,-0.249621,-0.00716507,0.000962344,0.00256218,0.0095989,0.00766473,-0.00766473,-0.0292025,0.0292025,1525,0.00771147,-0.00771147,-0.0292598,0.0292598,1525
41.3200,100.772,25.2294,16.3324,0.0186583,-0.112928,0.608665,2.6918,-0.249704,-0.00716248,0.000960905,0.00256088,0.00958956,0.00765542,-0.00765542,-0.029191,0.029191,1525,0.00770213,-0.00770213,-0.0292483,0.0292483,1525
41.3400,100.819,25.2559,16.3382,0.0186556,-0.11288,0.608859,2.69183,-0.249786,-0.0071599,0.000959469,0.00255959,0.00958023,0.00764613,-0.00764613,-0.0291796,0.0291796,1525,0.00769278,-0.00769278,-0.0292369,0.0292369,1525
41.3600,100.866,25.2825,16.344,0.018653,-0.112833,0.609052,2.69186,-0.249869,-0.00715731,0.000958034,0.0025583,0.00957091,0.00763684,-0.00763684,-0.0291682,0.0291682,1525,0.00768345,-0.00768345,-0.0292254,0.0292254,1525
41.3800,100.912,25.309,16.3499,0.0186504,-0.112785,0.609246,2.69189,-0.249952,-0.00715472,0.0009566,0.00255701,0.00956159,0.00762756,-0.00762756,-0.0291567,0.0291567,1525,0.00767413,-0.00767413,-0.029214,0.029214,1525
41.4000,100.959,25.3355,16.3557,0.0186477,-0.112737,0.609439,2.69192,-0.250035,-0.00715213,0.000955169,0.00255572,0.00955228,0.00761829,-0.00761829,-0.0291453,0.0291453,1525,0.00766482,-0.00766482,-0.0292025,0.0292025,1525
41.4200,101.006,25.3621,16.3615,0.0186451,-0.11269,0.609632,2.69196,-0.250117,-0.00714955,0.00095374,0.00255443,0.00954298,0.00760903,-0.00760903,-0.0291339,0.0291339,1525,0.00765551,-0.00765551,-0.0291911,0.0291911,1525
41.4400,101.053,25.3886,16.3673,0.0186424,-0.112642,0.609825,2.69199,-0.2502,-0.00714696,0.000952312,0.00255314,0.00953368,0.00759977,-0.00759977,-0.0291225,0.0291225,1525,0.00764621,-0.00764621,-0.0291797,0.0291797,1525
41.4600,101.099,25.4152,16.3731,0.0186398,-0.112595,0.610017,2.69202,-0.250282,-0.00714438,0.000950886,0.00255185,0.00952439,0.00759053,-0.00759053,-0.0291111,0.0291111,1525,0.00763693,-0.00763693,-0.0291682,0.0291682,1525
41.4800,101.146,25.4417,16.379,0.0186372,-0.112547,0.61021,2.69205,-0.250365,-0.00714179,0.000949462,0.00255057,0.0095151,0.0075813,-0.0075813,-0.0290997,0.0290997,1525,0.00762765,-0.00762765,-0.0291568,0.0291568,1525
41.5000,101.193,25.4683,16.3848,0.0186345,-0.1125,0.610402,2.69208,-0.250447,-0.00713921,0.00094804,0.00254928,0.00950582,0.00757207,-0.00757207,-0.0290883,0.0290883,1525,0.00761838,-0.00761838,-0.0291454,0.0291454,1525
41.5200,101.24,25.4949,16.3906,0.0186319,-0.112453,0.610594,2.69211,-0.25053,-0.00713663,0.00094662,0.002548,0.00949655,0.00756285,-0.00756285,-0.0290769,0.0290769,1525,0.00760912,-0.00760912,-0.0291339,0.0291339,1525
41.5400,101.286,25.5215,16.3964,0.0186293,-0.112405,0.610786,2.69214,-0.250612,-0.00713405,0.000945201,0.00254671,0.00948728,0.00755364,-0.00755364,-0.0290655,0.0290655,1525,0.00759986,-0.00759986,-0.0291225,0.0291225,1525
41.5600,101.333,25.5481,16.4022,0.0186267,-0.112358,0.610978,2.69217,-0.250695,-0.00713147,0.000943785,0.00254543,0.00947802,0.00754445,-0.00754445,-0.0290541,0.0290541,1525,0.00759062,-0.00759062,-0.0291111,0.0291111,1525
41.5800,101.38,25.5747,16.408,0.018624,-0.112311,0.611169,2.6922,-0.250777,-0.00712889,0.00094237,0.00254415,0.00946877,0.00753525,-0.00753525,-0.0290427,0.0290427,1525,0.00758138,-0.00758138,-0.0290997,0.0290997,1525
41.6000,101.426,25.6013,16.4138,0.0186214,-0.112263,0.611361,2.69223,-0.250859,-0.00712631,0.000940957,0.00254286,0.00945952,0.00752607,-0.00752607,-0.0290313,0.0290313,1525,0.00757216,-0.00757216,-0.0290883,0.0290883,1525
41.6200,101.473,25.6279,16.4196,0.0186188,-0.112216,0.611552,2.69226,-0.250941,-0.00712373,0.000939546,0.00254158,0.00945028,0.0075169,-0.0075169,-0.02902,0.02902,1525,0.00756294,-0.00756294,-0.0290769,0.0290769,1525
41.6400,101.52,25.6545,16.4254,0.0186162,-0.112169,0.611743,2.69229,-0.251024,-0.00712115,0.000938137,0.0025403,0.00944104,0.00750774,-0.00750774,-0.0290086,0.0290086,1525,0.00755373,-0.00755373,-0.0290655,0.0290655,1525
41.6600,101.567,25.6812,16.4312,0.0186136,-0.112121,0.611933,2.69232,-0.251106,-0.00711857,0.000936729,0.00253902,0.00943181,0.00749858,-0.00749858,-0.0289972,0.0289972,1525,0.00754453,-0.00754453,-0.0290541,0.0290541,1525
41.6800,101.613,25.7078,16.437,0.0186109,-0.112074,0.612124,2.69235,-0.251188,-0.007116,0.000935324,0.00253774,0.00942259,0.00748943,-0.00748943,-0.0289859,0.0289859,1525,0.00753534,-0.00753534,-0.0290428,0.0290428,1525
41.7000,101.66,25.7344,16.4428,0.0186083,-0.112027,0.612314,2.69238,-0.25127,-0.00711342,0.00093392,0.00253647,0.00941337,0.0074803,-0.0074803,-0.0289745,0.0289745,1525,0.00752616,-0.00752616,-0.0290314,0.0290314,1525
41.7200,101.707,25.7611,16.4485,0.0186057,-0.11198,0.612504,2.69241,-0.251352,-0.00711085,0.000932518,0.00253519,0.00940416,0.00747117,-0.00747117,-0.0289631,0.0289631,1525,0.00751699,-0.00751699,-0.02902,0.02902,1525
41.7400,101.753,25.7878,16.4543,0.0186031,-0.111933,0.612694,2.69244,-0.251434,-0.00710827,0.000931118,0.00253391,0.00939495,0.00746205,-0.00746205,-0.0289518,0.0289518,1525,0.00750782,-0.00750782,-0.0290086,0.0290086,1525
41.7600,101.8,25.8145,16.4601,0.0186005,-0.111885,0.612884,2.69247,-0.251516,-0.0071057,0.000929719,0.00253264,0.00938576,0.00745294,-0.00745294,-0.0289405,0.0289405,1525,0.00749867,-0.00749867,-0.0289973,0.0289973,1525
41.7800,101.847,25.8411,16.4659,0.0185979,-0.111838,0.613074,2.6925,-0.251598,-0.00710313,0.000928323,0.00253136,0.00937656,0.00744383,-0.00744383,-0.0289291,0.0289291,1525,0.00748952,-0.00748952,-0.0289859,0.0289859,1525
41.8000,101.893,25.8678,16.4717,0.0185953,-0.111791,0.613263,2.69253,-0.251679,-0.00710055,0.000926928,0.00253009,0.00936738,0.00743474,-0.00743474,-0.0289178,0.0289178,1525,0.00748038,-0.00748038,-0.0289745,0.0289745,1525
41.8200,101.94,25.8945,16.4774,0.0185927,-0.111744,0.613453,2.69256,-0.251761,-0.00709798,0.000925535,0.00252882,0.0093582,0.00742565,-0.00742565,-0.0289064,0.0289064,1525,0.00747125,-0.00747125,-0.0289632,0.0289632,1525
41.8400,101.987,25.9212,16.4832,0.0185901,-0.111697,0.613642,2.69259,-0.251843,-0.00709541,0.000924144,0.00252754,0.00934903,0.00741658,-0.00741658,-0.0288951,0.0288951,1525,0.00746213,-0.00746213,-0.0289518,0.0289518,1525
41.8600,102.034,25.948,16.489,0.0185875,-0.11165,0.613831,2.69262,-0.251925,-0.00709284,0.000922755,0.00252627,0.00933986,0.00740751,-0.00740751,-0.0288838,0.0288838,1525,0.00745302,-0.00745302,-0.0289405,0.0289405,1525
41.8800,102.08,25.9747,16.4947,0.0185849,-0.111603,0.614019,2.69265,-0.252006,-0.00709027,0.000921367,0.002525,0.0093307,0.00739845,-0.00739845,-0.0288725,0.0288725,1525,0.00744392,-0.00744392,-0.0289292,0.0289292,1525
