# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 30.0
# ref_psi = 45.0
# ref_n = 1525
# V_c = 0.0
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
# current_model_type = ConstantCurrent
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
58.0800,130.617,51.8866,20.4385,0.0189703,-0.0832929,0.717092,2.55309,-0.047412,-0.00506475,0.000269385,0.00182085,0.00392705,0.00249909,-0.00249909,-0.0195149,0.0195149,1525,0.00251577,-0.00251577,-0.0195557,0.0195557,1525
58.1000,130.656,51.9193,20.4426,0.018969,-0.083258,0.717172,2.55309,-0.0473873,-0.00506271,0.000268935,0.00182003,0.00392264,0.00249578,-0.00249578,-0.0195067,0.0195067,1525,0.00251243,-0.00251243,-0.0195475,0.0195475,1525
58.1200,130.695,51.9521,20.4468,0.0189678,-0.0832231,0.717251,2.55309,-0.0473627,-0.00506067,0.000268486,0.00181921,0.00391823,0.00249246,-0.00249246,-0.0194986,0.0194986,1525,0.0025091,-0.0025091,-0.0195394,0.0195394,1525
58.1400,130.734,51.9848,20.4509,0.0189666,-0.0831882,0.71733,2.55309,-0.0473381,-0.00505863,0.000268037,0.0018184,0.00391383,0.00248916,-0.00248916,-0.0194905,0.0194905,1525,0.00250578,-0.00250578,-0.0195312,0.0195312,1525
58.1600,130.773,52.0175,20.455,0.0189653,-0.0831534,0.717409,2.55309,-0.0473135,-0.00505659,0.00026759,0.00181758,0.00390943,0.00248586,-0.00248586,-0.0194823,0.0194823,1525,0.00250245,-0.00250245,-0.0195231,0.0195231,1525
58.1800,130.812,52.0503,20.4591,0.0189641,-0.0831185,0.717488,2.55309,-0.0472889,-0.00505455,0.000267142,0.00181676,0.00390503,0.00248256,-0.00248256,-0.0194742,0.0194742,1525,0.00249913,-0.00249913,-0.0195149,0.0195149,1525
58.2000,130.851,52.083,20.4633,0.0189629,-0.0830837,0.717567,2.55309,-0.0472643,-0.00505251,0.000266696,0.00181595,0.00390064,0.00247927,-0.00247927,-0.0194661,0.0194661,1525,0.00249582,-0.00249582,-0.0195068,0.0195068,1525
58.2200,130.889,52.1158,20.4674,0.0189617,-0.0830489,0.717646,2.5531,-0.0472398,-0.00505048,0.000266251,0.00181513,0.00389625,0.00247598,-0.00247598,-0.019458,0.019458,1525,0.00249251,-0.00249251,-0.0194986,0.0194986,1525
58.2400,130.928,52.1486,20.4715,0.0189605,-0.0830141,0.717725,2.5531,-0.0472152,-0.00504844,0.000265806,0.00181432,0.00389187,0.00247269,-0.00247269,-0.0194499,0.0194499,1525,0.0024892,-0.0024892,-0.0194905,0.0194905,1525
58.2600,130.967,52.1813,20.4756,0.0189592,-0.0829793,0.717804,2.5531,-0.0471907,-0.00504641,0.000265361,0.0018135,0.0038875,0.00246941,-0.00246941,-0.0194417,0.0194417,1525,0.0024859,-0.0024859,-0.0194824,0.0194824,1525
58.2800,131.006,52.2141,20.4797,0.018958,-0.0829445,0.717882,2.5531,-0.0471661,-0.00504437,0.000264918,0.00181269,0.00388312,0.00246613,-0.00246613,-0.0194336,0.0194336,1525,0.0024826,-0.0024826,-0.0194743,0.0194743,1525
58.3000,131.045,52.2469,20.4838,0.0189568,-0.0829097,0.717961,2.5531,-0.0471416,-0.00504234,0.000264475,0.00181188,0.00387876,0.00246286,-0.00246286,-0.0194255,0.0194255,1525,0.00247931,-0.00247931,-0.0194661,0.0194661,1525
58.3200,131.084,52.2796,20.4879,0.0189556,-0.082875,0.718039,2.5531,-0.0471171,-0.00504031,0.000264033,0.00181106,0.00387439,0.00245959,-0.00245959,-0.0194174,0.0194174,1525,0.00247602,-0.00247602,-0.019458,0.019458,1525
58.3400,131.123,52.3124,20.4921,0.0189544,-0.0828403,0.718117,2.5531,-0.0470926,-0.00503827,0.000263592,0.00181025,0.00387003,0.00245633,-0.00245633,-0.0194093,0.0194093,1525,0.00247273,-0.00247273,-0.0194499,0.0194499,1525
58.3600,131.162,52.3452,20.4962,0.0189532,-0.0828055,0.718196,2.5531,-0.0470681,-0.00503624,0.000263151,0.00180944,0.00386568,0.00245307,-0.00245307,-0.0194012,0.0194012,1525,0.00246945,-0.00246945,-0.0194418,0.0194418,1525
58.3800,131.201,52.378,20.5003,0.018952,-0.0827708,0.718274,2.5531,-0.0470437,-0.00503421,0.000262711,0.00180863,0.00386133,0.00244982,-0.00244982,-0.0193931,0.0193931,1525,0.00246618,-0.00246618,-0.0194337,0.0194337,1525
58.4000,131.24,52.4108,20.5044,0.0189508,-0.0827361,0.718352,2.5531,-0.0470192,-0.00503218,0.000262271,0.00180781,0.00385698,0.00244657,-0.00244657,-0.019385,0.019385,1525,0.00246291,-0.00246291,-0.0194256,0.0194256,1525
58.4200,131.279,52.4436,20.5085,0.0189495,-0.0827015,0.71843,2.5531,-0.0469948,-0.00503015,0.000261833,0.001807,0.00385264,0.00244332,-0.00244332,-0.019377,0.019377,1525,0.00245964,-0.00245964,-0.0194175,0.0194175,1525
58.4400,131.318,52.4764,20.5126,0.0189483,-0.0826668,0.718508,2.5531,-0.0469703,-0.00502813,0.000261395,0.00180619,0.00384831,0.00244008,-0.00244008,-0.0193689,0.0193689,1525,0.00245637,-0.00245637,-0.0194094,0.0194094,1525
58.4600,131.357,52.5092,20.5167,0.0189471,-0.0826322,0.718586,2.5531,-0.0469459,-0.0050261,0.000260957,0.00180538,0.00384397,0.00243684,-0.00243684,-0.0193608,0.0193608,1525,0.00245311,-0.00245311,-0.0194013,0.0194013,1525
58.4800,131.396,52.542,20.5208,0.0189459,-0.0825975,0.718663,2.5531,-0.0469215,-0.00502407,0.000260521,0.00180457,0.00383965,0.0024336,-0.0024336,-0.0193527,0.0193527,1525,0.00244986,-0.00244986,-0.0193932,0.0193932,1525
58.5000,131.435,52.5748,20.5249,0.0189447,-0.0825629,0.718741,2.5531,-0.0468971,-0.00502204,0.000260085,0.00180376,0.00383532,0.00243037,-0.00243037,-0.0193446,0.0193446,1525,0.00244661,-0.00244661,-0.0193851,0.0193851,1525
58.5200,131.474,52.6076,20.529,0.0189435,-0.0825283,0.718819,2.5531,-0.0468727,-0.00502002,0.00025965,0.00180295,0.00383101,0.00242715,-0.00242715,-0.0193366,0.0193366,1525,0.00244336,-0.00244336,-0.019377,0.019377,1525
58.5400,131.513,52.6404,20.533,0.0189423,-0.0824937,0.718896,2.55311,-0.0468483,-0.00501799,0.000259215,0.00180214,0.00382669,0.00242393,-0.00242393,-0.0193285,0.0193285,1525,0.00244012,-0.00244012,-0.0193689,0.0193689,1525
58.5600,131.551,52.6732,20.5371,0.0189411,-0.0824592,0.718973,2.55311,-0.046824,-0.00501597,0.000258781,0.00180134,0.00382238,0.00242071,-0.00242071,-0.0193204,0.0193204,1525,0.00243688,-0.00243688,-0.0193608,0.0193608,1525
58.5800,131.59,52.706,20.5412,0.0189399,-0.0824246,0.719051,2.55311,-0.0467996,-0.00501395,0.000258348,0.00180053,0.00381808,0.0024175,-0.0024175,-0.0193124,0.0193124,1525,0.00243365,-0.00243365,-0.0193527,0.0193527,1525
58.6000,131.629,52.7388,20.5453,0.0189387,-0.0823901,0.719128,2.55311,-0.0467753,-0.00501192,0.000257916,0.00179972,0.00381378,0.00241429,-0.00241429,-0.0193043,0.0193043,1525,0.00243042,-0.00243042,-0.0193447,0.0193447,1525
58.6200,131.668,52.7717,20.5494,0.0189375,-0.0823555,0.719205,2.55311,-0.0467509,-0.0050099,0.000257484,0.00179891,0.00380948,0.00241108,-0.00241108,-0.0192963,0.0192963,1525,0.00242719,-0.00242719,-0.0193366,0.0193366,1525
58.6400,131.707,52.8045,20.5535,0.0189363,-0.082321,0.719282,2.55311,-0.0467266,-0.00500788,0.000257053,0.00179811,0.00380519,0.00240788,-0.00240788,-0.0192882,0.0192882,1525,0.00242397,-0.00242397,-0.0193285,0.0193285,1525
58.6600,131.746,52.8373,20.5576,0.0189351,-0.0822865,0.719359,2.55311,-0.0467023,-0.00500586,0.000256622,0.0017973,0.0038009,0.00240468,-0.00240468,-0.0192802,0.0192802,1525,0.00242075,-0.00242075,-0.0193205,0.0193205,1525
58.6800,131.785,52.8702,20.5616,0.0189339,-0.082252,0.719436,2.55311,-0.046678,-0.00500384,0.000256193,0.00179649,0.00379662,0.00240149,-0.00240149,-0.0192721,0.0192721,1525,0.00241754,-0.00241754,-0.0193124,0.0193124,1525
58.7000,131.824,52.903,20.5657,0.0189327,-0.0822176,0.719513,2.55311,-0.0466537,-0.00500182,0.000255764,0.00179569,0.00379234,0.0023983,-0.0023983,-0.0192641,0.0192641,1525,0.00241433,-0.00241433,-0.0193044,0.0193044,1525
58.7200,131.863,52.9359,20.5698,0.0189316,-0.0821831,0.719589,2.55311,-0.0466295,-0.0049998,0.000255335,0.00179488,0.00378807,0.00239512,-0.00239512,-0.0192561,0.0192561,1525,0.00241112,-0.00241112,-0.0192963,0.0192963,1525
58.7400,131.902,52.9687,20.5739,0.0189304,-0.0821487,0.719666,2.55311,-0.0466052,-0.00499779,0.000254907,0.00179408,0.0037838,0.00239194,-0.00239194,-0.019248,0.019248,1525,0.00240792,-0.00240792,-0.0192883,0.0192883,1525
58.7600,131.941,53.0016,20.5779,0.0189292,-0.0821142,0.719742,2.55311,-0.046581,-0.00499577,0.00025448,0.00179328,0.00377953,0.00238876,-0.00238876,-0.01924,0.01924,1525,0.00240473,-0.00240473,-0.0192802,0.0192802,1525
58.7800,131.979,53.0344,20.582,0.018928,-0.0820798,0.719819,2.55311,-0.0465567,-0.00499375,0.000254054,0.00179247,0.00377527,0.00238559,-0.00238559,-0.019232,0.019232,1525,0.00240153,-0.00240153,-0.0192722,0.0192722,1525
58.8000,132.018,53.0673,20.5861,0.0189268,-0.0820454,0.719895,2.55311,-0.0465325,-0.00499174,0.000253628,0.00179167,0.00377102,0.00238242,-0.00238242,-0.0192239,0.0192239,1525,0.00239834,-0.00239834,-0.0192641,0.0192641,1525
58.8200,132.057,53.1001,20.5901,0.0189256,-0.082011,0.719971,2.55311,-0.0465083,-0.00498972,0.000253203,0.00179087,0.00376676,0.00237926,-0.00237926,-0.0192159,0.0192159,1525,0.00239516,-0.00239516,-0.0192561,0.0192561,1525
58.8400,132.096,53.133,20.5942,0.0189244,-0.0819767,0.720048,2.55311,-0.0464841,-0.00498771,0.000252779,0.00179006,0.00376252,0.0023761,-0.0023761,-0.0192079,0.0192079,1525,0.00239198,-0.00239198,-0.019248,0.019248,1525
58.8600,132.135,53.1659,20.5983,0.0189232,-0.0819423,0.720124,2.55312,-0.0464599,-0.0049857,0.000252355,0.00178926,0.00375827,0.00237294,-0.00237294,-0.0191999,0.0191999,1525,0.0023888,-0.0023888,-0.01924,0.01924,1525
58.8800,132.174,53.1987,20.6023,0.0189221,-0.081908,0.7202,2.55312,-0.0464357,-0.00498368,0.000251932,0.00178846,0.00375403,0.00236979,-0.00236979,-0.0191919,0.0191919,1525,0.00238563,-0.00238563,-0.019232,0.019232,1525
58.9000,132.213,53.2316,20.6064,0.0189209,-0.0818736,0.720276,2.55312,-0.0464116,-0.00498167,0.00025151,0.00178766,0.0037498,0.00236665,-0.00236665,-0.0191839,0.0191839,1525,0.00238246,-0.00238246,-0.019224,0.019224,1525
58.9200,132.252,53.2645,20.6105,0.0189197,-0.0818393,0.720351,2.55312,-0.0463874,-0.00497966,0.000251088,0.00178686,0.00374557,0.0023635,-0.0023635,-0.0191759,0.0191759,1525,0.0023793,-0.0023793,-0.0192159,0.0192159,1525
58.9400,132.29,53.2974,20.6145,0.0189185,-0.081805,0.720427,2.55312,-0.0463633,-0.00497765,0.000250667,0.00178606,0.00374135,0.00236036,-0.00236036,-0.0191679,0.0191679,1525,0.00237614,-0.00237614,-0.0192079,0.0192079,1525
58.9600,132.329,53.3302,20.6186,0.0189174,-0.0817707,0.720503,2.55312,-0.0463391,-0.00497564,0.000250247,0.00178526,0.00373712,0.00235723,-0.00235723,-0.0191599,0.0191599,1525,0.00237299,-0.00237299,-0.0191999,0.0191999,1525
58.9800,132.368,53.3631,20.6226,0.0189162,-0.0817365,0.720578,2.55312,-0.046315,-0.00497363,0.000249827,0.00178446,0.00373291,0.0023541,-0.0023541,-0.0191519,0.0191519,1525,0.00236983,-0.00236983,-0.0191919,0.0191919,1525
59.0000,132.407,53.396,20.6267,0.018915,-0.0817022,0.720654,2.55312,-0.0462909,-0.00497162,0.000249408,0.00178366,0.0037287,0.00235097,-0.00235097,-0.0191439,0.0191439,1525,0.00236669,-0.00236669,-0.0191839,0.0191839,1525
59.0200,132.446,53.4289,20.6307,0.0189138,-0.081668,0.720729,2.55312,-0.0462668,-0.00496962,0.00024899,0.00178286,0.00372449,0.00234785,-0.00234785,-0.0191359,0.0191359,1525,0.00236354,-0.00236354,-0.0191759,0.0191759,1525
59.0400,132.485,53.4618,20.6348,0.0189127,-0.0816337,0.720805,2.55312,-0.0462427,-0.00496761,0.000248572,0.00178206,0.00372028,0.00234473,-0.00234473,-0.0191279,0.0191279,1525,0.0023604,-0.0023604,-0.0191679,0.0191679,1525
59.0600,132.524,53.4947,20.6388,0.0189115,-0.0815995,0.72088,2.55312,-0.0462187,-0.0049656,0.000248155,0.00178126,0.00371609,0.00234161,-0.00234161,-0.0191199,0.0191199,1525,0.00235727,-0.00235727,-0.0191599,0.0191599,1525
59.0800,132.562,53.5276,20.6429,0.0189103,-0.0815653,0.720955,2.55312,-0.0461946,-0.0049636,0.000247738,0.00178046,0.00371189,0.0023385,-0.0023385,-0.0191119,0.0191119,1525,0.00235414,-0.00235414,-0.0191519,0.0191519,1525
59.1000,132.601,53.5605,20.6469,0.0189091,-0.0815311,0.72103,2.55312,-0.0461705,-0.0049616,0.000247323,0.00177967,0.0037077,0.0023354,-0.0023354,-0.019104,0.019104,1525,0.00235101,-0.00235101,-0.0191439,0.0191439,1525
59.1200,132.64,53.5934,20.651,0.018908,-0.081497,0.721105,2.55312,-0.0461465,-0.00495959,0.000246908,0.00177887,0.00370351,0.0023323,-0.0023323,-0.019096,0.019096,1525,0.00234789,-0.00234789,-0.0191359,0.0191359,1525
59.1400,132.679,53.6264,20.655,0.0189068,-0.0814628,0.72118,2.55312,-0.0461225,-0.00495759,0.000246493,0.00177807,0.00369933,0.0023292,-0.0023292,-0.019088,0.019088,1525,0.00234477,-0.00234477,-0.0191279,0.0191279,1525
59.1600,132.718,53.6593,20.659,0.0189056,-0.0814287,0.721255,2.55312,-0.0460985,-0.00495559,0.000246079,0.00177728,0.00369516,0.0023261,-0.0023261,-0.0190801,0.0190801,1525,0.00234166,-0.00234166,-0.01912,0.01912,1525
59.1800,132.757,53.6922,20.6631,0.0189045,-0.0813946,0.72133,2.55313,-0.0460745,-0.00495358,0.000245666,0.00177648,0.00369098,0.00232301,-0.00232301,-0.0190721,0.0190721,1525,0.00233854,-0.00233854,-0.019112,0.019112,1525
59.2000,132.795,53.7251,20.6671,0.0189033,-0.0813604,0.721404,2.55313,-0.0460505,-0.00495158,0.000245254,0.00177568,0.00368681,0.00231993,-0.00231993,-0.0190641,0.0190641,1525,0.00233544,-0.00233544,-0.019104,0.019104,1525
59.2200,132.834,53.7581,20.6711,0.0189022,-0.0813263,0.721479,2.55313,-0.0460265,-0.00494958,0.000244842,0.00177489,0.00368265,0.00231684,-0.00231684,-0.0190562,0.0190562,1525,0.00233234,-0.00233234,-0.019096,0.019096,1525
59.2400,132.873,53.791,20.6752,0.018901,-0.0812923,0.721553,2.55313,-0.0460025,-0.00494758,0.000244431,0.00177409,0.00367849,0.00231376,-0.00231376,-0.0190482,0.0190482,1525,0.00232924,-0.00232924,-0.0190881,0.0190881,1525
59.2600,132.912,53.8239,20.6792,0.0188998,-0.0812582,0.721628,2.55313,-0.0459786,-0.00494559,0.00024402,0.0017733,0.00367433,0.00231069,-0.00231069,-0.0190403,0.0190403,1525,0.00232614,-0.00232614,-0.0190801,0.0190801,1525
59.2800,132.951,53.8569,20.6832,0.0188987,-0.0812241,0.721702,2.55313,-0.0459547,-0.00494359,0.000243611,0.00177251,0.00367018,0.00230762,-0.00230762,-0.0190323,0.0190323,1525,0.00232305,-0.00232305,-0.0190721,0.0190721,1525
59.3000,132.99,53.8898,20.6873,0.0188975,-0.0811901,0.721776,2.55313,-0.0459307,-0.00494159,0.000243201,0.00177171,0.00366604,0.00230455,-0.00230455,-0.0190244,0.0190244,1525,0.00231997,-0.00231997,-0.0190642,0.0190642,1525
59.3200,133.028,53.9228,20.6913,0.0188964,-0.0811561,0.72185,2.55313,-0.0459068,-0.00493959,0.000242793,0.00177092,0.00366189,0.00230149,-0.00230149,-0.0190165,0.0190165,1525,0.00231688,-0.00231688,-0.0190562,0.0190562,1525
59.3400,133.067,53.9557,20.6953,0.0188952,-0.081122,0.721924,2.55313,-0.0458829,-0.0049376,0.000242385,0.00177013,0.00365776,0.00229843,-0.00229843,-0.0190085,0.0190085,1525,0.0023138,-0.0023138,-0.0190483,0.0190483,1525
59.3600,133.106,53.9887,20.6993,0.018894,-0.081088,0.721998,2.55313,-0.045859,-0.0049356,0.000241978,0.00176934,0.00365362,0.00229538,-0.00229538,-0.0190006,0.0190006,1525,0.00231073,-0.00231073,-0.0190403,0.0190403,1525
59.3800,133.145,54.0216,20.7034,0.0188929,-0.0810541,0.722072,2.55313,-0.0458351,-0.00493361,0.000241571,0.00176854,0.00364949,0.00229233,-0.00229233,-0.0189927,0.0189927,1525,0.00230766,-0.00230766,-0.0190324,0.0190324,1525
59.4000,133.184,54.0546,20.7074,0.0188917,-0.0810201,0.722146,2.55313,-0.0458112,-0.00493162,0.000241165,0.00176775,0.00364537,0.00228928,-0.00228928,-0.0189847,0.0189847,1525,0.00230459,-0.00230459,-0.0190244,0.0190244,1525
59.4200,133.222,54.0875,20.7114,0.0188906,-0.0809861,0.72222,2.55313,-0.0457874,-0.00492962,0.00024076,0.00176696,0.00364125,0.00228624,-0.00228624,-0.0189768,0.0189768,1525,0.00230153,-0.00230153,-0.0190165,0.0190165,1525
59.4400,133.261,54.1205,20.7154,0.0188894,-0.0809522,0.722293,2.55313,-0.0457635,-0.00492763,0.000240355,0.00176617,0.00363713,0.0022832,-0.0022832,-0.0189689,0.0189689,1525,0.00229847,-0.00229847,-0.0190086,0.0190086,1525
59.4600,133.3,54.1535,20.7194,0.0188883,-0.0809183,0.722367,2.55313,-0.0457397,-0.00492564,0.000239951,0.00176538,0.00363302,0.00228016,-0.00228016,-0.018961,0.018961,1525,0.00229542,-0.00229542,-0.0190006,0.0190006,1525
59.4800,133.339,54.1864,20.7234,0.0188871,-0.0808843,0.72244,2.55313,-0.0457159,-0.00492365,0.000239547,0.00176459,0.00362891,0.00227713,-0.00227713,-0.0189531,0.0189531,1525,0.00229237,-0.00229237,-0.0189927,0.0189927,1525
59.5000,133.378,54.2194,20.7274,0.018886,-0.0808504,0.722514,2.55313,-0.0456921,-0.00492166,0.000239145,0.0017638,0.00362481,0.00227411,-0.00227411,-0.0189452,0.0189452,1525,0.00228932,-0.00228932,-0.0189848,0.0189848,1525
59.5200,133.416,54.2524,20.7315,0.0188848,-0.0808166,0.722587,2.55314,-0.0456683,-0.00491967,0.000238743,0.00176301,0.00362071,0.00227108,-0.00227108,-0.0189373,0.0189373,1525,0.00228628,-0.00228628,-0.0189769,0.0189769,1525
59.5400,133.455,54.2854,20.7355,0.0188837,-0.0807827,0.72266,2.55314,-0.0456445,-0.00491768,0.000238341,0.00176222,0.00361661,0.00226807,-0.00226807,-0.0189294,0.0189294,1525,0.00228324,-0.00228324,-0.0189689,0.0189689,1525
59.5600,133.494,54.3184,20.7395,0.0188826,-0.0807488,0.722733,2.55314,-0.0456207,-0.00491569,0.00023794,0.00176144,0.00361252,0.00226505,-0.00226505,-0.0189215,0.0189215,1525,0.0022802,-0.0022802,-0.018961,0.018961,1525
59.5800,133.533,54.3513,20.7435,0.0188814,-0.080715,0.722806,2.55314,-0.0455969,-0.00491371,0.00023754,0.00176065,0.00360843,0.00226204,-0.00226204,-0.0189136,0.0189136,1525,0.00227717,-0.00227717,-0.0189531,0.0189531,1525
59.6000,133.571,54.3843,20.7475,0.0188803,-0.0806811,0.722879,2.55314,-0.0455732,-0.00491172,0.00023714,0.00175986,0.00360435,0.00225903,-0.00225903,-0.0189057,0.0189057,1525,0.00227415,-0.00227415,-0.0189452,0.0189452,1525
59.6200,133.61,54.4173,20.7515,0.0188791,-0.0806473,0.722952,2.55314,-0.0455494,-0.00490973,0.000236741,0.00175907,0.00360027,0.00225603,-0.00225603,-0.0188978,0.0188978,1525,0.00227112,-0.00227112,-0.0189373,0.0189373,1525
59.6400,133.649,54.4503,20.7555,0.018878,-0.0806135,0.723025,2.55314,-0.0455257,-0.00490775,0.000236343,0.00175829,0.0035962,0.00225303,-0.00225303,-0.0188899,0.0188899,1525,0.00226811,-0.00226811,-0.0189294,0.0189294,1525
59.6600,133.688,54.4833,20.7595,0.0188769,-0.0805797,0.723098,2.55314,-0.045502,-0.00490577,0.000235945,0.0017575,0.00359213,0.00225003,-0.00225003,-0.018882,0.018882,1525,0.00226509,-0.00226509,-0.0189215,0.0189215,1525
59.6800,133.727,54.5163,20.7635,0.0188757,-0.080546,0.723171,2.55314,-0.0454783,-0.00490378,0.000235548,0.00175671,0.00358806,0.00224704,-0.00224704,-0.0188741,0.0188741,1525,0.00226208,-0.00226208,-0.0189136,0.0189136,1525
59.7000,133.765,54.5493,20.7675,0.0188746,-0.0805122,0.723243,2.55314,-0.0454546,-0.0049018,0.000235152,0.00175593,0.003584,0.00224406,-0.00224406,-0.0188663,0.0188663,1525,0.00225907,-0.00225907,-0.0189057,0.0189057,1525
59.7200,133.804,54.5824,20.7714,0.0188735,-0.0804785,0.723316,2.55314,-0.0454309,-0.00489982,0.000234756,0.00175514,0.00357995,0.00224107,-0.00224107,-0.0188584,0.0188584,1525,0.00225607,-0.00225607,-0.0188978,0.0188978,1525
59.7400,133.843,54.6154,20.7754,0.0188723,-0.0804447,0.723388,2.55314,-0.0454072,-0.00489784,0.000234361,0.00175436,0.00357589,0.00223809,-0.00223809,-0.0188505,0.0188505,1525,0.00225307,-0.00225307,-0.0188899,0.0188899,1525
59.7600,133.882,54.6484,20.7794,0.0188712,-0.080411,0.72346,2.55314,-0.0453836,-0.00489586,0.000233966,0.00175358,0.00357185,0.00223512,-0.00223512,-0.0188426,0.0188426,1525,0.00225007,-0.00225007,-0.018882,0.018882,1525
59.7800,133.92,54.6814,20.7834,0.0188701,-0.0803773,0.723533,2.55314,-0.0453599,-0.00489388,0.000233572,0.00175279,0.0035678,0.00223214,-0.00223214,-0.0188348,0.0188348,1525,0.00224708,-0.00224708,-0.0188742,0.0188742,1525
59.8000,133.959,54.7144,20.7874,0.0188689,-0.0803436,0.723605,2.55314,-0.0453363,-0.0048919,0.000233179,0.00175201,0.00356376,0.00222918,-0.00222918,-0.0188269,0.0188269,1525,0.00224409,-0.00224409,-0.0188663,0.0188663,1525
59.8200,133.998,54.7475,20.7914,0.0188678,-0.08031,0.723677,2.55314,-0.0453126,-0.00488992,0.000232786,0.00175122,0.00355973,0.00222621,-0.00222621,-0.0188191,0.0188191,1525,0.00224111,-0.00224111,-0.0188584,0.0188584,1525
59.8400,134.037,54.7805,20.7954,0.0188667,-0.0802763,0.723749,2.55314,-0.045289,-0.00488794,0.000232394,0.00175044,0.0035557,0.00222325,-0.00222325,-0.0188112,0.0188112,1525,0.00223813,-0.00223813,-0.0188505,0.0188505,1525
59.8600,134.075,54.8135,20.7993,0.0188655,-0.0802426,0.723821,2.55315,-0.0452654,-0.00488596,0.000232003,0.00174966,0.00355167,0.0022203,-0.0022203,-0.0188034,0.0188034,1525,0.00223516,-0.00223516,-0.0188427,0.0188427,1525
59.8800,134.114,54.8466,20.8033,0.0188644,-0.080209,0.723893,2.55315,-0.0452418,-0.00488399,0.000231612,0.00174888,0.00354765,0.00221734,-0.00221734,-0.0187955,0.0187955,1525,0.00223218,-0.00223218,-0.0188348,0.0188348,1525
59.9000,134.153,54.8796,20.8073,0.0188633,-0.0801754,0.723964,2.55315,-0.0452183,-0.00488201,0.000231222,0.0017481,0.00354363,0.00221439,-0.00221439,-0.0187877,0.0187877,1525,0.00222922,-0.00222922,-0.018827,0.018827,1525
59.9200,134.192,54.9126,20.8113,0.0188622,-0.0801418,0.724036,2.55315,-0.0451947,-0.00488004,0.000230832,0.00174732,0.00353961,0.00221145,-0.00221145,-0.0187798,0.0187798,1525,0.00222625,-0.00222625,-0.0188191,0.0188191,1525
59.9400,134.23,54.9457,20.8153,0.018861,-0.0801082,0.724108,2.55315,-0.0451711,-0.00487806,0.000230443,0.00174653,0.0035356,0.00220851,-0.00220851,-0.018772,0.018772,1525,0.00222329,-0.00222329,-0.0188112,0.0188112,1525
59.9600,134.269,54.9787,20.8192,0.0188599,-0.0800746,0.724179,2.55315,-0.0451476,-0.00487609,0.000230055,0.00174575,0.0035316,0.00220557,-0.00220557,-0.0187642,0.0187642,1525,0.00222033,-0.00222033,-0.0188034,0.0188034,1525
59.9800,134.308,55.0118,20.8232,0.0188588,-0.0800411,0.72425,2.55315,-0.045124,-0.00487412,0.000229667,0.00174497,0.0035276,0.00220264,-0.00220264,-0.0187563,0.0187563,1525,0.00221738,-0.00221738,-0.0187955,0.0187955,1525
60.0000,134.347,55.0449,20.8272,0.0188577,-0.0800075,0.724322,2.55315,-0.0451005,-0.00487214,0.00022928,0.0017442,0.0035236,0.00219971,-0.00219971,-0.0187485,0.0187485,1525,0.00221443,-0.00221443,-0.0187877,0.0187877,1525
60.0200,134.385,55.0779,20.8311,0.0188566,-0.079974,0.724393,2.55315,-0.045077,-0.00487017,0.000228894,0.00174342,0.0035196,0.00219678,-0.00219678,-0.0187407,0.0187407,1525,0.00221149,-0.00221149,-0.0187799,0.0187799,1525
60.0400,134.424,55.111,20.8351,0.0188555,-0.0799405,0.724464,2.55315,-0.0450535,-0.0048682,0.000228508,0.00174264,0.00351562,0.00219386,-0.00219386,-0.0187328,0.0187328,1525,0.00220855,-0.00220855,-0.018772,0.018772,1525
60.0600,134.463,55.144,20.8391,0.0188543,-0.0799069,0.724535,2.55315,-0.04503,-0.00486623,0.000228123,0.00174186,0.00351163,0.00219094,-0.00219094,-0.018725,0.018725,1525,0.00220561,-0.00220561,-0.0187642,0.0187642,1525
60.0800,134.501,55.1771,20.843,0.0188532,-0.0798735,0.724606,2.55315,-0.0450066,-0.00486426,0.000227738,0.00174108,0.00350765,0.00218803,-0.00218803,-0.0187172,0.0187172,1525,0.00220268,-0.00220268,-0.0187564,0.0187564,1525
60.1000,134.54,55.2102,20.847,0.0188521,-0.07984,0.724677,2.55315,-0.0449831,-0.0048623,0.000227354,0.0017403,0.00350367,0.00218512,-0.00218512,-0.0187094,0.0187094,1525,0.00219975,-0.00219975,-0.0187485,0.0187485,1525
