# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.42
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 0
# ref_psi = 0
# ref_n = 0
# V_c = 0
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
40.4600,21.156,66.3839,-31.2956,0.0388811,0.353534,2.68113,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.4800,21.1149,66.4085,-31.3128,0.0388811,0.353534,2.68247,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.5000,21.0737,66.433,-31.33,0.0388811,0.353534,2.68381,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.5200,21.0324,66.4575,-31.3471,0.0388811,0.353534,2.68516,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.5400,20.9912,66.4819,-31.3643,0.0388811,0.353534,2.6865,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.5600,20.9498,66.5063,-31.3815,0.0388811,0.353534,2.68785,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.5800,20.9085,66.5306,-31.3987,0.0388811,0.353534,2.68919,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.6000,20.8671,66.5549,-31.4159,0.0388811,0.353534,2.69053,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.6200,20.8257,66.5791,-31.4331,0.0388811,0.353534,2.69188,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.6400,20.7843,66.6032,-31.4503,0.0388811,0.353534,2.69322,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.6600,20.7428,66.6273,-31.4675,0.0388811,0.353534,2.69457,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.6800,20.7013,66.6513,-31.4847,0.0388811,0.353534,2.69591,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.7000,20.6598,66.6753,-31.5019,0.0388811,0.353534,2.69725,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.7200,20.6182,66.6992,-31.5191,0.0388811,0.353534,2.6986,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.7400,20.5766,66.7231,-31.5363,0.0388811,0.353534,2.69994,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.7600,20.535,66.7469,-31.5535,0.0388811,0.353534,2.70129,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.7800,20.4933,66.7707,-31.5707,0.0388811,0.353534,2.70263,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.8000,20.4516,66.7944,-31.5879,0.0388811,0.353534,2.70397,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.8200,20.4099,66.818,-31.6051,0.0388811,0.353534,2.70532,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.8400,20.3682,66.8416,-31.6223,0.0388811,0.353534,2.70666,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.8600,20.3264,66.8651,-31.6395,0.0388811,0.353534,2.70801,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.8800,20.2846,66.8886,-31.6567,0.0388811,0.353534,2.70935,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.9000,20.2427,66.912,-31.6739,0.0388811,0.353534,2.71069,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.9200,20.2008,66.9354,-31.6911,0.0388811,0.353534,2.71204,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.9400,20.1589,66.9587,-31.7083,0.0388811,0.353534,2.71338,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.9600,20.117,66.9819,-31.7255,0.0388811,0.353534,2.71473,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
40.9800,20.075,67.0051,-31.7427,0.0388811,0.353534,2.71607,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.0000,20.033,67.0283,-31.7599,0.0388811,0.353534,2.71741,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.0200,19.9909,67.0513,-31.7771,0.0388811,0.353534,2.71876,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.0400,19.9489,67.0744,-31.7943,0.0388811,0.353534,2.7201,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.0600,19.9068,67.0973,-31.8114,0.0388811,0.353534,2.72145,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.0800,19.8646,67.1202,-31.8286,0.0388811,0.353534,2.72279,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.1000,19.8225,67.1431,-31.8458,0.0388811,0.353534,2.72413,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.1200,19.7803,67.1659,-31.863,0.0388811,0.353534,2.72548,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.1400,19.738,67.1886,-31.8802,0.0388811,0.353534,2.72682,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.1600,19.6958,67.2113,-31.8974,0.0388811,0.353534,2.72817,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.1800,19.6535,67.2339,-31.9146,0.0388811,0.353534,2.72951,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.2000,19.6112,67.2565,-31.9318,0.0388811,0.353534,2.73085,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.2200,19.5688,67.279,-31.949,0.0388811,0.353534,2.7322,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.2400,19.5265,67.3015,-31.9662,0.0388811,0.353534,2.73354,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.2600,19.4841,67.3238,-31.9834,0.0388811,0.353534,2.73489,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.2800,19.4416,67.3462,-32.0006,0.0388811,0.353534,2.73623,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.3000,19.3992,67.3685,-32.0178,0.0388811,0.353534,2.73757,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.3200,19.3567,67.3907,-32.035,0.0388811,0.353534,2.73892,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.3400,19.3141,67.4129,-32.0522,0.0388811,0.353534,2.74026,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.3600,19.2716,67.435,-32.0694,0.0388811,0.353534,2.74161,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.3800,19.229,67.457,-32.0866,0.0388811,0.353534,2.74295,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.4000,19.1864,67.479,-32.1038,0.0388811,0.353534,2.74429,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.4200,19.1437,67.501,-32.121,0.0388811,0.353534,2.74564,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.4400,19.1011,67.5229,-32.1382,0.0388811,0.353534,2.74698,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.4600,19.0584,67.5447,-32.1554,0.0388811,0.353534,2.74833,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.4800,19.0156,67.5664,-32.1726,0.0388811,0.353534,2.74967,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.5000,18.9729,67.5882,-32.1898,0.0388811,0.353534,2.75101,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.5200,18.9301,67.6098,-32.207,0.0388811,0.353534,2.75236,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.5400,18.8873,67.6314,-32.2242,0.0388811,0.353534,2.7537,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.5600,18.8444,67.6529,-32.2414,0.0388811,0.353534,2.75505,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.5800,18.8015,67.6744,-32.2586,0.0388811,0.353534,2.75639,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.6000,18.7586,67.6958,-32.2757,0.0388811,0.353534,2.75773,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.6200,18.7157,67.7172,-32.2929,0.0388811,0.353534,2.75908,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.6400,18.6727,67.7385,-32.3101,0.0388811,0.353534,2.76042,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.6600,18.6297,67.7598,-32.3273,0.0388811,0.353534,2.76177,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.6800,18.5867,67.781,-32.3445,0.0388811,0.353534,2.76311,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.7000,18.5437,67.8021,-32.3617,0.0388811,0.353534,2.76445,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.7200,18.5006,67.8232,-32.3789,0.0388811,0.353534,2.7658,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.7400,18.4575,67.8442,-32.3961,0.0388811,0.353534,2.76714,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.7600,18.4143,67.8651,-32.4133,0.0388811,0.353534,2.76849,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.7800,18.3712,67.8861,-32.4305,0.0388811,0.353534,2.76983,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.8000,18.328,67.9069,-32.4477,0.0388811,0.353534,2.77117,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.8200,18.2848,67.9277,-32.4649,0.0388811,0.353534,2.77252,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.8400,18.2415,67.9484,-32.4821,0.0388811,0.353534,2.77386,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.8600,18.1982,67.9691,-32.4993,0.0388811,0.353534,2.77521,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.8800,18.1549,67.9897,-32.5165,0.0388811,0.353534,2.77655,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.9000,18.1116,68.0102,-32.5337,0.0388811,0.353534,2.77789,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.9200,18.0683,68.0307,-32.5509,0.0388811,0.353534,2.77924,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.9400,18.0249,68.0512,-32.5681,0.0388811,0.353534,2.78058,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.9600,17.9815,68.0716,-32.5853,0.0388811,0.353534,2.78193,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
41.9800,17.938,68.0919,-32.6025,0.0388811,0.353534,2.78327,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.0000,17.8945,68.1121,-32.6197,0.0388811,0.353534,2.78461,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.0200,17.8511,68.1323,-32.6369,0.0388811,0.353534,2.78596,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.0400,17.8075,68.1525,-32.6541,0.0388811,0.353534,2.7873,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.0600,17.764,68.1726,-32.6713,0.0388811,0.353534,2.78865,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.0800,17.7204,68.1926,-32.6885,0.0388811,0.353534,2.78999,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.1000,17.6768,68.2126,-32.7057,0.0388811,0.353534,2.79133,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.1200,17.6332,68.2325,-32.7228,0.0388811,0.353534,2.79268,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.1400,17.5895,68.2523,-32.74,0.0388811,0.353534,2.79402,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.1600,17.5458,68.2721,-32.7572,0.0388811,0.353534,2.79537,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.1800,17.5021,68.2919,-32.7744,0.0388811,0.353534,2.79671,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.2000,17.4584,68.3115,-32.7916,0.0388811,0.353534,2.79805,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.2200,17.4146,68.3311,-32.8088,0.0388811,0.353534,2.7994,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.2400,17.3708,68.3507,-32.826,0.0388811,0.353534,2.80074,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.2600,17.327,68.3702,-32.8432,0.0388811,0.353534,2.80209,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.2800,17.2832,68.3896,-32.8604,0.0388811,0.353534,2.80343,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.3000,17.2393,68.409,-32.8776,0.0388811,0.353534,2.80477,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.3200,17.1954,68.4284,-32.8948,0.0388811,0.353534,2.80612,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.3400,17.1515,68.4476,-32.912,0.0388811,0.353534,2.80746,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.3600,17.1076,68.4668,-32.9292,0.0388811,0.353534,2.80881,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.3800,17.0636,68.486,-32.9464,0.0388811,0.353534,2.81015,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.4000,17.0196,68.505,-32.9636,0.0388811,0.353534,2.81149,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.4200,16.9756,68.5241,-32.9808,0.0388811,0.353534,2.81284,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.4400,16.9315,68.543,-32.998,0.0388811,0.353534,2.81418,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.4600,16.8875,68.562,-33.0152,0.0388811,0.353534,2.81553,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
42.4800,16.8434,68.5808,-33.0324,0.0388811,0.353534,2.81687,2.54044,-0.185577,0.0282623,-0.0232656,0.00245061,0.0629964,0.0872665,-0.0872665,0.0872665,-0.0872665,1525,0.0872665,-0.0872665,0.0872665,-0.0872665,1525
