# Torpedo AUV simulation export
# L = 1.6
# diam = 0.19
# massa = 31.029384975800244
# Cd = 0.25
# r44 = 0.3
# T_surge = 20
# T_sway = 20
# T_heave = 20
# zeta_roll = 0.3
# zeta_pitch = 0.8
# T_yaw = 1
# K_nomoto = 0.25
# T_nomoto = 1
# wn_d = 0.1
# zeta_d = 1
# r_max = 0.08726646259971647
# lam = 0.1
# phi_b = 0.1
# K_d = 0.5
# K_sigma = 0.05
# wn_d_z = 0.02
# Kp_z = 0.1
# T_z = 100.0
# Kp_theta = 5.0
# Kd_theta = 2.0
# Ki_theta = 0.3
# K_w = 5.0
# ref_z = 0
# ref_psi = 0
# ref_n = 0
# V_c = 0
# beta_c = 0.0
# fin_CL = [0.5, 0.5, 0.7, 0.7]
# fin_area = [0.00665, 0.00665, 0.00665, 0.00665]
# thruster_nMax = 1525
#
t_s,x_north_m,y_east_m,z_depth_m,phi_rad,theta_rad,psi_rad,u_ms,v_ms,w_ms,p_rads,q_rads,r_rads,delta_r_top_rad,delta_r_bottom_rad,delta_s_star_rad,delta_s_port_rad,n_cmd_rpm,delta_r_top_actual_rad,delta_r_bottom_actual_rad,delta_s_star_actual_rad,delta_s_port_actual_rad,n_actual_rpm
51.3600,-21.9857,50.0623,-59.9209,0.0398673,0.303355,4.16275,2.88693,-0.211004,-0.116671,-0.0247053,-0.174849,0.0729454,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.80464e-08,-2.80464e-08,1525
51.3800,-22.0176,50.0181,-59.9405,0.039792,0.299805,4.16414,2.8867,-0.210957,-0.118168,-0.0244018,-0.174744,0.0729547,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.24371e-08,-2.24371e-08,1525
51.4000,-22.0494,49.9738,-59.96,0.0397178,0.296258,4.16552,2.88647,-0.210912,-0.119613,-0.0241008,-0.174587,0.0729643,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.79497e-08,-1.79497e-08,1525
51.4200,-22.0813,49.9295,-59.9794,0.0396446,0.292715,4.1669,2.88625,-0.210868,-0.121004,-0.0238022,-0.174379,0.0729743,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.43597e-08,-1.43597e-08,1525
51.4400,-22.1131,49.885,-59.9985,0.0395724,0.289178,4.16828,2.88602,-0.210826,-0.122342,-0.0235059,-0.174122,0.0729847,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.14878e-08,-1.14878e-08,1525
51.4600,-22.1448,49.8404,-60.0175,0.0395013,0.285646,4.16966,2.8858,-0.210785,-0.123628,-0.0232117,-0.173817,0.0729954,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,9.19023e-09,-9.19023e-09,1525
51.4800,-22.1766,49.7958,-60.0363,0.0394311,0.282122,4.17103,2.88558,-0.210745,-0.124862,-0.0229196,-0.173465,0.0730063,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.35218e-09,-7.35218e-09,1525
51.5000,-22.2083,49.7511,-60.055,0.039362,0.278606,4.17241,2.88537,-0.210706,-0.126044,-0.0226294,-0.173069,0.0730176,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.88175e-09,-5.88175e-09,1525
51.5200,-22.2399,49.7062,-60.0734,0.0392938,0.275098,4.17379,2.88515,-0.210668,-0.127174,-0.022341,-0.17263,0.0730291,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.7054e-09,-4.7054e-09,1525
51.5400,-22.2716,49.6613,-60.0917,0.0392265,0.271601,4.17516,2.88494,-0.210632,-0.128254,-0.0220542,-0.172148,0.0730407,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.76432e-09,-3.76432e-09,1525
51.5600,-22.3032,49.6163,-60.1099,0.0391602,0.268113,4.17654,2.88473,-0.210597,-0.129283,-0.0217689,-0.171625,0.0730526,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.01145e-09,-3.01145e-09,1525
51.5800,-22.3347,49.5712,-60.1278,0.0390948,0.264638,4.17791,2.88453,-0.210564,-0.130262,-0.0214851,-0.171062,0.0730647,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.40916e-09,-2.40916e-09,1525
51.6000,-22.3662,49.526,-60.1456,0.0390304,0.261174,4.17929,2.88433,-0.210532,-0.131191,-0.0212026,-0.170462,0.073077,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.92733e-09,-1.92733e-09,1525
51.6200,-22.3977,49.4807,-60.1632,0.038967,0.257723,4.18066,2.88414,-0.210501,-0.13207,-0.0209214,-0.169824,0.0730894,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.54186e-09,-1.54186e-09,1525
51.6400,-22.4292,49.4353,-60.1806,0.0389045,0.254286,4.18204,2.88394,-0.210471,-0.132902,-0.0206414,-0.16915,0.0731019,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.23349e-09,-1.23349e-09,1525
51.6600,-22.4606,49.3899,-60.1979,0.038843,0.250862,4.18341,2.88376,-0.210443,-0.133685,-0.0203625,-0.168441,0.0731146,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,9.86794e-10,-9.86794e-10,1525
51.6800,-22.492,49.3443,-60.2149,0.0387824,0.247454,4.18479,2.88357,-0.210416,-0.13442,-0.0200846,-0.167699,0.0731274,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.89435e-10,-7.89435e-10,1525
51.7000,-22.5233,49.2987,-60.2318,0.0387228,0.244061,4.18616,2.88339,-0.21039,-0.135108,-0.0198079,-0.166925,0.0731402,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,6.31548e-10,-6.31548e-10,1525
51.7200,-22.5546,49.2529,-60.2486,0.0386642,0.240685,4.18754,2.88322,-0.210366,-0.13575,-0.0195321,-0.166119,0.0731532,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.05238e-10,-5.05238e-10,1525
51.7400,-22.5859,49.2071,-60.2651,0.0386066,0.237325,4.18891,2.88305,-0.210343,-0.136346,-0.0192574,-0.165283,0.0731662,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.04191e-10,-4.04191e-10,1525
51.7600,-22.6171,49.1612,-60.2815,0.03855,0.233983,4.19028,2.88289,-0.210321,-0.136897,-0.0189838,-0.164418,0.0731793,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.23353e-10,-3.23353e-10,1525
51.7800,-22.6483,49.1153,-60.2977,0.0384944,0.230658,4.19166,2.88273,-0.210301,-0.137403,-0.0187112,-0.163525,0.0731924,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.58682e-10,-2.58682e-10,1525
51.8000,-22.6794,49.0692,-60.3137,0.0384398,0.227352,4.19303,2.88257,-0.210282,-0.137865,-0.0184397,-0.162605,0.0732056,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.06946e-10,-2.06946e-10,1525
51.8200,-22.7105,49.023,-60.3296,0.0383862,0.224065,4.19441,2.88242,-0.210264,-0.138284,-0.0181693,-0.161659,0.0732187,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.65556e-10,-1.65556e-10,1525
51.8400,-22.7416,48.9768,-60.3452,0.0383336,0.220798,4.19578,2.88228,-0.210247,-0.13866,-0.0179002,-0.160688,0.073232,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.32445e-10,-1.32445e-10,1525
51.8600,-22.7726,48.9305,-60.3607,0.038282,0.21755,4.19716,2.88214,-0.210232,-0.138994,-0.0176323,-0.159693,0.0732452,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.05956e-10,-1.05956e-10,1525
51.8800,-22.8036,48.8841,-60.376,0.0382315,0.214323,4.19853,2.88201,-0.210218,-0.139287,-0.0173657,-0.158675,0.0732584,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,8.47649e-11,-8.47649e-11,1525
51.9000,-22.8345,48.8376,-60.3912,0.038182,0.211116,4.19991,2.88188,-0.210205,-0.139539,-0.0171006,-0.157635,0.0732716,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,6.78119e-11,-6.78119e-11,1525
51.9200,-22.8654,48.791,-60.4061,0.0381335,0.207931,4.20128,2.88176,-0.210193,-0.139751,-0.0168369,-0.156574,0.0732848,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.42495e-11,-5.42495e-11,1525
51.9400,-22.8963,48.7444,-60.4209,0.0380861,0.204768,4.20266,2.88164,-0.210183,-0.139924,-0.0165748,-0.155492,0.073298,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.33996e-11,-4.33996e-11,1525
51.9600,-22.9271,48.6976,-60.4355,0.0380397,0.201626,4.20403,2.88153,-0.210174,-0.140058,-0.0163144,-0.154392,0.0733111,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.47197e-11,-3.47197e-11,1525
51.9800,-22.9579,48.6508,-60.45,0.0379943,0.198507,4.20541,2.88142,-0.210166,-0.140154,-0.0160557,-0.153272,0.0733242,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.77758e-11,-2.77758e-11,1525
52.0000,-22.9886,48.6039,-60.4643,0.0379499,0.195411,4.20679,2.88132,-0.210159,-0.140213,-0.0157988,-0.152135,0.0733372,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.22206e-11,-2.22206e-11,1525
52.0200,-23.0193,48.557,-60.4783,0.0379065,0.192338,4.20817,2.88123,-0.210153,-0.140235,-0.0155438,-0.150982,0.0733502,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.77765e-11,-1.77765e-11,1525
52.0400,-23.0499,48.5099,-60.4923,0.0378641,0.189288,4.20954,2.88114,-0.210149,-0.140222,-0.0152908,-0.149812,0.0733631,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.42212e-11,-1.42212e-11,1525
52.0600,-23.0805,48.4628,-60.506,0.0378227,0.186262,4.21092,2.88105,-0.210145,-0.140173,-0.0150399,-0.148627,0.0733759,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.1377e-11,-1.1377e-11,1525
52.0800,-23.111,48.4156,-60.5196,0.0377823,0.18326,4.2123,2.88097,-0.210143,-0.14009,-0.0147911,-0.147427,0.0733887,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,9.10156e-12,-9.10156e-12,1525
52.1000,-23.1415,48.3683,-60.533,0.0377428,0.180283,4.21368,2.8809,-0.210141,-0.139973,-0.0145446,-0.146214,0.0734013,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.28125e-12,-7.28125e-12,1525
52.1200,-23.172,48.3209,-60.5462,0.0377043,0.17733,4.21506,2.88083,-0.210141,-0.139823,-0.0143003,-0.144988,0.0734139,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.825e-12,-5.825e-12,1525
52.1400,-23.2024,48.2735,-60.5593,0.0376667,0.174401,4.21644,2.88077,-0.210142,-0.139641,-0.0140584,-0.14375,0.0734263,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.66e-12,-4.66e-12,1525
52.1600,-23.2328,48.226,-60.5722,0.03763,0.171498,4.21782,2.88071,-0.210144,-0.139427,-0.0138188,-0.142501,0.0734387,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.728e-12,-3.728e-12,1525
52.1800,-23.2631,48.1784,-60.5849,0.0375942,0.16862,4.21921,2.88066,-0.210146,-0.139182,-0.0135817,-0.14124,0.0734509,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.9824e-12,-2.9824e-12,1525
52.2000,-23.2933,48.1308,-60.5975,0.0375593,0.165767,4.22059,2.88062,-0.21015,-0.138907,-0.0133471,-0.13997,0.073463,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.38592e-12,-2.38592e-12,1525
52.2200,-23.3236,48.0831,-60.6099,0.0375252,0.16294,4.22197,2.88057,-0.210155,-0.138603,-0.013115,-0.13869,0.073475,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.90874e-12,-1.90874e-12,1525
52.2400,-23.3537,48.0353,-60.6221,0.037492,0.160139,4.22335,2.88054,-0.21016,-0.138269,-0.0128855,-0.137401,0.0734869,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.52699e-12,-1.52699e-12,1525
52.2600,-23.3838,47.9874,-60.6342,0.0374596,0.157364,4.22474,2.88051,-0.210167,-0.137908,-0.0126585,-0.136105,0.0734986,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.22159e-12,-1.22159e-12,1525
52.2800,-23.4139,47.9394,-60.6461,0.037428,0.154615,4.22612,2.88048,-0.210174,-0.137519,-0.0124341,-0.1348,0.0735102,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,9.77273e-13,-9.77273e-13,1525
52.3000,-23.4439,47.8914,-60.6578,0.0373973,0.151892,4.22751,2.88046,-0.210182,-0.137103,-0.0122123,-0.133489,0.0735216,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.81818e-13,-7.81818e-13,1525
52.3200,-23.4739,47.8433,-60.6694,0.0373672,0.149195,4.2289,2.88044,-0.210191,-0.136661,-0.0119931,-0.132172,0.0735329,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,6.25455e-13,-6.25455e-13,1525
52.3400,-23.5038,47.7952,-60.6808,0.0373379,0.146525,4.23029,2.88043,-0.210201,-0.136193,-0.0117765,-0.130848,0.073544,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.00364e-13,-5.00364e-13,1525
52.3600,-23.5337,47.747,-60.692,0.0373094,0.143881,4.23167,2.88043,-0.210212,-0.135701,-0.0115624,-0.12952,0.073555,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.00291e-13,-4.00291e-13,1525
52.3800,-23.5635,47.6987,-60.7031,0.0372815,0.141265,4.23306,2.88042,-0.210223,-0.135185,-0.0113509,-0.128187,0.0735658,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.20233e-13,-3.20233e-13,1525
52.4000,-23.5932,47.6503,-60.7141,0.0372543,0.138675,4.23445,2.88043,-0.210235,-0.134645,-0.011142,-0.12685,0.0735765,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.56186e-13,-2.56186e-13,1525
52.4200,-23.6229,47.6019,-60.7248,0.0372279,0.136111,4.23584,2.88043,-0.210248,-0.134083,-0.0109356,-0.12551,0.073587,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.04949e-13,-2.04949e-13,1525
52.4400,-23.6526,47.5534,-60.7355,0.037202,0.133575,4.23723,2.88044,-0.210261,-0.133498,-0.0107318,-0.124166,0.0735974,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.63959e-13,-1.63959e-13,1525
52.4600,-23.6822,47.5048,-60.7459,0.0371768,0.131065,4.23863,2.88046,-0.210275,-0.132892,-0.0105304,-0.12282,0.0736076,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.31167e-13,-1.31167e-13,1525
52.4800,-23.7117,47.4562,-60.7562,0.0371522,0.128583,4.24002,2.88048,-0.21029,-0.132265,-0.0103315,-0.121472,0.0736176,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.04934e-13,-1.04934e-13,1525
52.5000,-23.7412,47.4075,-60.7664,0.0371283,0.126127,4.24141,2.8805,-0.210305,-0.131617,-0.010135,-0.120122,0.0736275,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,8.39471e-14,-8.39471e-14,1525
52.5200,-23.7706,47.3588,-60.7764,0.0371049,0.123699,4.24281,2.88053,-0.210321,-0.13095,-0.00994099,-0.118772,0.0736372,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,6.71577e-14,-6.71577e-14,1525
52.5400,-23.8,47.3099,-60.7862,0.0370821,0.121298,4.2442,2.88056,-0.210338,-0.130264,-0.00974931,-0.11742,0.0736468,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.37262e-14,-5.37262e-14,1525
52.5600,-23.8293,47.261,-60.7959,0.0370598,0.118923,4.2456,2.88059,-0.210355,-0.12956,-0.00955997,-0.116069,0.0736561,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.29809e-14,-4.29809e-14,1525
52.5800,-23.8586,47.2121,-60.8055,0.0370381,0.116576,4.247,2.88063,-0.210372,-0.128837,-0.00937296,-0.114717,0.0736654,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.43847e-14,-3.43847e-14,1525
52.6000,-23.8878,47.1631,-60.8149,0.037017,0.114255,4.24839,2.88067,-0.21039,-0.128098,-0.00918823,-0.113367,0.0736744,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.75078e-14,-2.75078e-14,1525
52.6200,-23.917,47.114,-60.8241,0.0369963,0.111962,4.24979,2.88072,-0.210408,-0.127341,-0.00900577,-0.112017,0.0736833,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.20062e-14,-2.20062e-14,1525
52.6400,-23.9461,47.0649,-60.8332,0.0369762,0.109696,4.25119,2.88077,-0.210427,-0.126569,-0.00882553,-0.110669,0.0736921,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.7605e-14,-1.7605e-14,1525
52.6600,-23.9751,47.0157,-60.8422,0.0369566,0.107456,4.25259,2.88082,-0.210447,-0.125781,-0.0086475,-0.109322,0.0737007,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.4084e-14,-1.4084e-14,1525
52.6800,-24.0041,46.9664,-60.851,0.0369375,0.105244,4.254,2.88088,-0.210466,-0.124979,-0.00847165,-0.107978,0.0737091,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.12672e-14,-1.12672e-14,1525
52.7000,-24.033,46.9171,-60.8597,0.0369188,0.103058,4.2554,2.88094,-0.210486,-0.124161,-0.00829796,-0.106636,0.0737174,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,9.01375e-15,-9.01375e-15,1525
52.7200,-24.0619,46.8677,-60.8682,0.0369006,0.100899,4.2568,2.881,-0.210507,-0.12333,-0.0081264,-0.105298,0.0737255,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.211e-15,-7.211e-15,1525
52.7400,-24.0907,46.8183,-60.8766,0.0368829,0.0987668,4.2582,2.88106,-0.210528,-0.122486,-0.00795696,-0.103962,0.0737335,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.7688e-15,-5.7688e-15,1525
52.7600,-24.1194,46.7688,-60.8848,0.0368657,0.0966612,4.25961,2.88113,-0.210549,-0.121629,-0.00778961,-0.10263,0.0737413,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.61504e-15,-4.61504e-15,1525
52.7800,-24.1481,46.7193,-60.893,0.0368489,0.0945822,4.26102,2.8812,-0.21057,-0.12076,-0.00762434,-0.101302,0.0737489,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.69203e-15,-3.69203e-15,1525
52.8000,-24.1768,46.6697,-60.9009,0.0368325,0.0925296,4.26242,2.88127,-0.210592,-0.119879,-0.00746113,-0.099978,0.0737565,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.95363e-15,-2.95363e-15,1525
52.8200,-24.2053,46.62,-60.9088,0.0368166,0.0905035,4.26383,2.88134,-0.210614,-0.118986,-0.00729998,-0.0986585,0.0737638,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.3629e-15,-2.3629e-15,1525
52.8400,-24.2338,46.5703,-60.9165,0.0368011,0.0885036,4.26524,2.88142,-0.210636,-0.118084,-0.00714086,-0.0973439,0.073771,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.89032e-15,-1.89032e-15,1525
52.8600,-24.2623,46.5205,-60.9241,0.036786,0.08653,4.26665,2.8815,-0.210659,-0.11717,-0.00698376,-0.0960343,0.0737781,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.51226e-15,-1.51226e-15,1525
52.8800,-24.2907,46.4707,-60.9315,0.0367713,0.0845824,4.26806,2.88158,-0.210682,-0.116247,-0.00682868,-0.09473,0.073785,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.20981e-15,-1.20981e-15,1525
52.9000,-24.319,46.4208,-60.9389,0.036757,0.0826607,4.26947,2.88166,-0.210705,-0.115315,-0.00667562,-0.0934313,0.0737918,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,9.67844e-16,-9.67844e-16,1525
52.9200,-24.3472,46.3708,-60.946,0.0367431,0.080765,4.27088,2.88175,-0.210728,-0.114374,-0.00652455,-0.0921385,0.0737985,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.74275e-16,-7.74275e-16,1525
52.9400,-24.3754,46.3208,-60.9531,0.0367296,0.0788949,4.27229,2.88184,-0.210751,-0.113425,-0.00637548,-0.0908518,0.073805,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,6.1942e-16,-6.1942e-16,1525
52.9600,-24.4036,46.2708,-60.9601,0.0367164,0.0770505,4.27371,2.88192,-0.210774,-0.112468,-0.0062284,-0.0895713,0.0738113,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.95536e-16,-4.95536e-16,1525
52.9800,-24.4316,46.2207,-60.9669,0.0367037,0.0752316,4.27512,2.88201,-0.210798,-0.111503,-0.0060833,-0.0882975,0.0738176,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.96429e-16,-3.96429e-16,1525
53.0000,-24.4596,46.1705,-60.9736,0.0366913,0.0734379,4.27654,2.88211,-0.210822,-0.110531,-0.00594018,-0.0870304,0.0738237,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.17143e-16,-3.17143e-16,1525
53.0200,-24.4876,46.1203,-60.9801,0.0366792,0.0716695,4.27796,2.8822,-0.210846,-0.109553,-0.00579903,-0.0857703,0.0738296,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.53715e-16,-2.53715e-16,1525
53.0400,-24.5155,46.07,-60.9866,0.0366675,0.0699262,4.27937,2.88229,-0.21087,-0.108569,-0.00565985,-0.0845174,0.0738355,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.02972e-16,-2.02972e-16,1525
53.0600,-24.5433,46.0197,-60.9929,0.0366561,0.0682077,4.28079,2.88239,-0.210894,-0.107579,-0.00552264,-0.0832719,0.0738412,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.62377e-16,-1.62377e-16,1525
53.0800,-24.571,45.9693,-60.9991,0.0366451,0.066514,4.28221,2.88249,-0.210918,-0.106584,-0.00538738,-0.082034,0.0738468,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.29902e-16,-1.29902e-16,1525
53.1000,-24.5987,45.9189,-61.0052,0.0366344,0.0648449,4.28363,2.88258,-0.210942,-0.105583,-0.00525408,-0.0808039,0.0738522,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.03921e-16,-1.03921e-16,1525
53.1200,-24.6264,45.8684,-61.0112,0.036624,0.0632002,4.28505,2.88268,-0.210966,-0.104579,-0.00512272,-0.0795816,0.0738576,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,8.31372e-17,-8.31372e-17,1525
53.1400,-24.6539,45.8179,-61.017,0.0366139,0.0615798,4.28647,2.88278,-0.21099,-0.10357,-0.0049933,-0.0783675,0.0738628,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,6.65098e-17,-6.65098e-17,1525
53.1600,-24.6814,45.7674,-61.0228,0.0366042,0.0599836,4.2879,2.88289,-0.211015,-0.102557,-0.00486582,-0.0771616,0.0738678,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.32078e-17,-5.32078e-17,1525
53.1800,-24.7088,45.7167,-61.0284,0.0365947,0.0584112,4.28932,2.88299,-0.211039,-0.101541,-0.00474026,-0.0759641,0.0738728,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.25662e-17,-4.25662e-17,1525
53.2000,-24.7362,45.6661,-61.0339,0.0365855,0.0568627,4.29074,2.88309,-0.211063,-0.100522,-0.00461662,-0.0747752,0.0738777,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.4053e-17,-3.4053e-17,1525
53.2200,-24.7635,45.6153,-61.0394,0.0365766,0.0553377,4.29217,2.88319,-0.211088,-0.0995005,-0.00449488,-0.073595,0.0738824,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.72424e-17,-2.72424e-17,1525
53.2400,-24.7907,45.5646,-61.0447,0.036568,0.0538362,4.29359,2.8833,-0.211112,-0.0984765,-0.00437504,-0.0724236,0.073887,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.17939e-17,-2.17939e-17,1525
53.2600,-24.8179,45.5138,-61.0499,0.0365596,0.0523579,4.29502,2.8834,-0.211136,-0.0974506,-0.00425708,-0.0712612,0.0738915,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.74351e-17,-1.74351e-17,1525
53.2800,-24.845,45.4629,-61.055,0.0365515,0.0509026,4.29645,2.88351,-0.21116,-0.096423,-0.00414099,-0.0701078,0.0738959,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.39481e-17,-1.39481e-17,1525
53.3000,-24.872,45.412,-61.06,0.0365437,0.0494703,4.29788,2.88361,-0.211184,-0.0953941,-0.00402677,-0.0689636,0.0739002,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,1.11585e-17,-1.11585e-17,1525
53.3200,-24.899,45.361,-61.0649,0.036536,0.0480606,4.29931,2.88372,-0.211208,-0.0943642,-0.00391438,-0.0678287,0.0739043,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,8.92679e-18,-8.92679e-18,1525
53.3400,-24.9259,45.31,-61.0696,0.0365287,0.0466734,4.30074,2.88382,-0.211232,-0.0933336,-0.00380383,-0.0667033,0.0739084,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,7.14143e-18,-7.14143e-18,1525
53.3600,-24.9527,45.259,-61.0743,0.0365215,0.0453086,4.30217,2.88393,-0.211256,-0.0923026,-0.00369509,-0.0655873,0.0739124,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,5.71314e-18,-5.71314e-18,1525
53.3800,-24.9794,45.2079,-61.0789,0.0365146,0.0439658,4.3036,2.88403,-0.21128,-0.0912716,-0.00358814,-0.0644809,0.0739162,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,4.57052e-18,-4.57052e-18,1525
53.4000,-25.0061,45.1567,-61.0834,0.0365079,0.042645,4.30503,2.88414,-0.211304,-0.0902408,-0.00348298,-0.0633841,0.07392,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,3.65641e-18,-3.65641e-18,1525
53.4200,-25.0327,45.1055,-61.0878,0.0365014,0.0413459,4.30646,2.88424,-0.211327,-0.0892105,-0.00337959,-0.0622971,0.0739236,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.92513e-18,-2.92513e-18,1525
53.4400,-25.0593,45.0543,-61.0921,0.0364952,0.0400684,4.3079,2.88435,-0.211351,-0.088181,-0.00327793,-0.0612199,0.0739272,0.0872665,-0.0872665,0,0,1525,0.0872665,-0.0872665,2.3401e-18,-2.3401e-18,1525
